date,GHI,WS10M,WS50M,T2M,RH2M
2001-01-01,4.9483,2.33,3.85,25.08,74.58
2001-01-02,4.8809,1.46,2.57,24.89,78.68
2001-01-03,2.2747,1.61,2.71,24.85,76.05
2001-01-04,5.4878,3.09,4.82,23.67,55.33
2001-01-05,5.269,2.12,3.31,23.64,52.78
2001-01-06,5.2438,1.58,2.25,24.34,59.58
2001-01-07,5.5272,1.2,1.76,24.7,63.87
2001-01-08,4.8415,1.48,2.4,24.66,71.23
2001-01-09,5.1113,1.18,1.74,25.41,72.22
2001-01-10,5.1722,2.34,3.6,23.27,66.21
2001-01-11,5.3246,2.64,3.91,23.59,46.46
2001-01-12,5.6935,1.59,2.42,24.24,56.16
2001-01-13,5.4706,1.46,2.39,24.89,70.7
2001-01-14,5.3182,2.11,3.47,25.42,70.4
2001-01-15,5.5162,1.72,2.66,25.52,67.04
2001-01-16,5.1286,2.05,3.01,25.13,71.23
2001-01-17,5.4929,2.67,3.73,24.8,59.73
2001-01-18,5.6054,2.88,4.38,24.38,45.4
2001-01-19,6.0962,2.42,3.65,24.02,47.62
2001-01-20,6.1037,2.48,3.5,24.74,46.75
2001-01-21,6.1006,2.44,3.69,23.77,52.98
2001-01-22,5.9227,2.47,3.65,24.06,56.19
2001-01-23,5.2766,1.78,2.66,23.9,52.84
2001-01-24,5.958,2.57,3.73,24.28,46.72
2001-01-25,6.0072,3.23,4.9,23.38,37.87
2001-01-26,5.9911,2.28,3.2,24.47,40.35
2001-01-27,5.7943,3.22,4.63,23.93,35.56
2001-01-28,5.8519,3.06,4.48,23.99,33.34
2001-01-29,6.1241,2.09,2.89,24.63,35.84
2001-01-30,6.0019,1.76,2.57,24.74,51.28
2001-01-31,5.4684,2.17,3.24,25.0,58.01
2001-02-01,6.1286,2.05,2.75,25.83,50.08
2001-02-02,6.5143,2.6,3.53,25.52,36.32
2001-02-03,6.3446,2.37,3.32,25.55,41.66
2001-02-04,6.2813,2.0,3.26,25.82,57.36
2001-02-05,5.8106,1.99,3.0,26.25,61.55
2001-02-06,5.6095,1.68,2.66,26.3,63.14
2001-02-07,5.9986,3.22,4.67,26.11,55.1
2001-02-08,6.1085,1.75,2.47,26.15,52.88
2001-02-09,5.5517,1.87,2.76,26.37,58.3
2001-02-10,5.2944,2.74,3.8,26.5,48.25
2001-02-11,5.1144,3.28,4.76,25.87,33.17
2001-02-12,5.9186,3.91,6.0,25.09,30.83
2001-02-13,5.8265,4.3,6.39,24.52,26.92
2001-02-14,6.1306,3.88,5.66,24.54,24.53
2001-02-15,5.9654,3.41,4.98,23.79,28.29
2001-02-16,6.001,2.01,2.68,25.44,32.85
2001-02-17,5.6453,1.78,2.69,26.15,33.78
2001-02-18,5.6196,2.14,3.3,26.53,48.65
2001-02-19,5.7994,2.16,3.18,26.91,45.88
2001-02-20,5.893,2.01,2.91,25.61,52.82
2001-02-21,6.5035,2.9,4.21,27.25,55.61
2001-02-22,6.2626,1.71,2.45,28.12,53.92
2001-02-23,6.0379,2.15,3.27,27.95,54.75
2001-02-24,5.5702,2.69,3.91,28.29,58.03
2001-02-25,6.2801,2.57,3.61,28.7,55.67
2001-02-26,4.6862,2.34,3.57,28.25,53.56
2001-02-27,6.6686,2.55,3.72,28.05,50.42
2001-02-28,6.9233,3.15,4.49,28.47,49.21
2001-03-01,6.8398,2.99,4.32,28.44,50.39
2001-03-02,6.5827,2.59,3.89,28.84,56.97
2001-03-03,6.1579,2.02,2.95,28.97,58.93
2001-03-04,6.6204,2.61,3.9,29.08,57.46
2001-03-05,5.3621,2.49,3.48,28.39,61.94
2001-03-06,5.6323,2.65,3.53,28.28,63.4
2001-03-07,6.4152,2.96,3.9,29.24,58.5
2001-03-08,6.461,3.06,4.23,26.79,65.14
2001-03-09,6.2222,2.58,3.75,28.6,57.88
2001-03-10,5.5034,2.2,3.09,29.36,54.66
2001-03-11,5.6088,2.98,3.9,29.51,56.76
2001-03-12,5.5675,2.66,3.55,29.15,58.79
2001-03-13,5.4103,2.55,3.26,29.54,58.6
2001-03-14,4.3632,2.89,3.58,27.75,66.0
2001-03-15,5.599,2.77,3.43,27.85,65.46
2001-03-16,6.2611,3.38,4.45,28.7,57.87
2001-03-17,6.7025,3.01,4.13,28.69,53.63
2001-03-18,6.5736,3.34,4.15,28.05,59.31
2001-03-19,6.217,3.14,3.92,28.69,61.0
2001-03-20,4.5953,2.91,3.79,27.87,62.95
2001-03-21,5.7072,2.71,3.63,28.72,60.44
2001-03-22,6.5393,2.81,3.88,28.51,58.53
2001-03-23,6.7001,3.05,3.93,28.64,61.38
2001-03-24,5.261,2.22,2.89,28.37,64.48
2001-03-25,5.6815,3.73,4.68,27.47,66.39
2001-03-26,3.8328,3.19,3.91,26.54,67.38
2001-03-27,4.6644,3.62,4.65,26.9,65.09
2001-03-28,6.8057,4.24,5.49,26.81,63.37
2001-03-29,6.4882,3.72,4.82,28.84,56.46
2001-03-30,5.6806,3.38,4.28,28.96,58.26
2001-03-31,4.9265,3.8,4.7,28.45,61.7
2001-04-01,6.2323,3.75,4.67,27.05,69.65
2001-04-02,5.1996,3.95,4.92,28.06,62.63
2001-04-03,5.3107,3.45,4.53,27.28,65.65
2001-04-04,5.46,3.68,4.88,27.89,64.39
2001-04-05,5.4137,3.02,3.94,29.6,56.68
2001-04-06,4.4774,3.13,3.77,27.67,67.47
2001-04-07,3.8292,1.85,2.41,27.16,65.57
2001-04-08,6.9094,2.26,3.27,29.66,54.42
2001-04-09,5.945,2.33,3.27,28.96,63.51
2001-04-10,5.6242,2.77,3.63,30.16,59.2
2001-04-11,4.8031,2.95,3.81,29.12,65.06
2001-04-12,6.265,2.36,3.29,27.01,75.28
2001-04-13,5.5181,2.66,3.72,27.57,71.26
2001-04-14,5.6189,2.23,2.8,26.81,73.9
2001-04-15,6.0866,3.38,4.23,26.54,74.52
2001-04-16,5.2855,3.15,4.12,26.61,67.64
2001-04-17,5.3971,2.94,3.84,28.46,61.22
2001-04-18,5.9453,2.81,3.5,28.29,64.81
2001-04-19,3.4925,3.16,3.95,27.17,68.26
2001-04-20,5.3674,2.68,3.57,27.41,66.91
2001-04-21,5.4703,2.96,3.93,26.23,76.92
2001-04-22,5.0954,2.02,3.09,25.95,71.95
2001-04-23,6.8842,2.15,3.13,28.09,66.92
2001-04-24,6.037,2.36,3.43,28.53,68.0
2001-04-25,5.4209,2.29,3.35,28.85,69.86
2001-04-26,5.5826,2.5,3.3,27.68,72.75
2001-04-27,5.5332,1.65,2.46,27.99,67.22
2001-04-28,5.2817,2.58,3.4,29.12,62.63
2001-04-29,6.0451,3.68,4.83,27.13,70.7
2001-04-30,5.1869,2.77,3.76,26.31,71.05
2001-05-01,5.3146,2.42,3.24,27.54,68.52
2001-05-02,5.6717,2.54,3.22,28.48,65.45
2001-05-03,4.3466,2.51,3.07,27.26,70.55
2001-05-04,4.7544,2.76,3.7,27.84,57.86
2001-05-05,3.875,1.77,2.59,26.9,61.22
2001-05-06,5.5126,2.1,2.95,27.35,67.14
2001-05-07,5.5162,1.93,2.8,27.97,66.91
2001-05-08,5.4134,2.68,3.44,27.61,69.63
2001-05-09,5.3251,2.6,3.69,29.9,59.86
2001-05-10,6.3799,2.17,3.13,29.04,63.2
2001-05-11,5.3719,2.41,2.99,26.86,76.6
2001-05-12,4.7069,2.66,3.31,28.31,67.11
2001-05-13,5.6352,3.65,4.59,26.91,69.82
2001-05-14,4.6812,3.55,4.71,27.78,66.66
2001-05-15,5.6033,3.75,4.6,29.05,65.45
2001-05-16,5.4557,3.07,3.75,29.6,63.01
2001-05-17,4.4798,2.64,3.27,28.51,69.24
2001-05-18,5.0354,2.52,3.3,27.81,72.43
2001-05-19,4.3082,1.86,2.5,26.47,73.91
2001-05-20,5.1977,2.9,3.72,27.94,63.1
2001-05-21,5.7559,2.24,2.91,27.88,64.17
2001-05-22,5.9162,2.28,3.18,28.44,65.39
2001-05-23,5.2512,2.18,2.72,27.5,74.76
2001-05-24,6.4248,1.54,2.36,25.09,82.77
2001-05-25,5.3921,1.78,2.81,25.76,77.31
2001-05-26,5.4298,2.03,3.11,27.32,69.96
2001-05-27,5.5054,2.13,2.96,28.02,67.65
2001-05-28,5.6597,2.79,3.68,28.06,67.42
2001-05-29,4.7443,2.34,3.29,26.31,73.27
2001-05-30,3.4771,2.85,3.84,25.21,81.46
2001-05-31,5.239,2.46,3.35,27.29,66.73
2001-06-01,4.8869,2.47,3.09,27.74,65.8
2001-06-02,4.7314,3.63,4.37,27.6,67.33
2001-06-03,4.0085,2.88,3.56,27.29,67.62
2001-06-04,5.8692,3.27,4.2,28.99,60.28
2001-06-05,5.2498,2.87,3.77,26.4,75.57
2001-06-06,5.0074,2.41,3.69,26.44,79.62
2001-06-07,4.1131,2.2,3.43,24.84,87.98
2001-06-08,4.8022,2.95,4.45,23.74,87.67
2001-06-09,5.166,2.65,3.99,24.75,83.77
2001-06-10,6.5215,2.15,3.31,26.17,76.72
2001-06-11,4.8223,2.71,3.84,25.93,78.94
2001-06-12,5.2325,3.85,5.24,25.0,84.05
2001-06-13,4.8888,2.79,4.12,23.79,85.74
2001-06-14,4.6342,1.97,3.02,25.85,75.95
2001-06-15,4.615,2.73,3.92,24.83,86.03
2001-06-16,4.939,3.84,5.28,24.94,83.94
2001-06-17,4.7671,2.52,3.74,25.98,76.51
2001-06-18,4.321,2.23,3.08,26.01,78.4
2001-06-19,4.7609,3.65,4.78,25.41,78.7
2001-06-20,4.9462,3.15,4.37,25.35,80.86
2001-06-21,4.411,3.8,5.29,24.21,86.58
2001-06-22,4.5175,2.75,4.02,25.65,76.01
2001-06-23,4.2091,2.41,3.52,24.72,85.29
2001-06-24,3.6216,4.81,6.48,23.57,85.51
2001-06-25,3.5354,3.89,5.44,23.39,87.19
2001-06-26,5.5822,2.51,3.82,24.59,84.26
2001-06-27,4.5874,3.45,4.84,24.89,85.51
2001-06-28,4.9267,3.61,5.29,23.61,90.48
2001-06-29,5.1014,2.28,3.47,24.2,87.32
2001-06-30,5.2054,3.53,4.94,23.46,89.84
2001-07-01,5.1576,2.75,3.86,24.88,82.93
2001-07-02,5.4038,2.93,4.18,24.39,84.88
2001-07-03,5.0129,2.19,3.12,23.7,88.27
2001-07-04,4.7088,3.08,4.56,24.02,86.66
2001-07-05,4.7892,2.86,4.08,24.74,84.0
2001-07-06,5.0825,3.26,4.57,24.09,86.74
2001-07-07,4.5058,4.0,5.74,24.07,83.46
2001-07-08,4.9423,2.62,3.84,24.3,83.23
2001-07-09,5.172,2.05,3.31,24.1,88.01
2001-07-10,4.7801,3.04,4.36,24.61,86.9
2001-07-11,3.9485,3.74,5.2,24.47,86.32
2001-07-12,4.4431,2.99,4.49,22.88,92.85
2001-07-13,4.9901,2.56,3.76,23.71,86.77
2001-07-14,5.0849,3.5,4.98,23.66,85.88
2001-07-15,4.7594,2.6,4.12,24.47,85.45
2001-07-16,4.7645,3.37,4.83,24.28,87.03
2001-07-17,3.8594,3.7,5.3,23.03,90.66
2001-07-18,3.0931,2.62,4.0,23.05,85.21
2001-07-19,3.5278,2.91,4.21,23.2,86.75
2001-07-20,4.7033,3.81,5.41,23.09,88.71
2001-07-21,4.794,3.82,5.35,23.26,89.07
2001-07-22,4.884,3.63,5.14,23.58,86.81
2001-07-23,3.7411,3.24,4.7,23.57,87.81
2001-07-24,4.6212,4.72,6.59,22.37,92.05
2001-07-25,4.5497,3.68,5.25,22.39,89.0
2001-07-26,3.6468,3.66,5.05,22.97,85.21
2001-07-27,4.2816,4.04,5.66,22.92,85.34
2001-07-28,3.4373,2.87,4.09,24.08,80.3
2001-07-29,3.9245,3.46,4.79,23.97,82.84
2001-07-30,4.5478,4.74,6.59,22.42,91.38
2001-07-31,4.0253,4.68,6.69,21.92,88.03
2001-08-01,4.1405,2.37,3.67,22.76,87.18
2001-08-02,3.5206,3.4,4.93,22.61,91.15
2001-08-03,4.5662,4.96,7.1,21.68,93.67
2001-08-04,4.1986,4.28,6.08,22.97,88.22
2001-08-05,4.4657,2.9,4.31,23.47,87.87
2001-08-06,4.6255,3.26,4.61,23.16,88.41
2001-08-07,4.8804,3.71,5.48,22.39,92.93
2001-08-08,4.2538,4.43,6.26,22.9,89.36
2001-08-09,3.0617,4.37,6.24,23.0,90.49
2001-08-10,3.5647,3.53,5.21,22.7,89.61
2001-08-11,3.6982,2.87,4.43,23.04,88.03
2001-08-12,3.9576,3.61,5.28,22.43,91.43
2001-08-13,3.7639,3.99,5.72,22.49,92.29
2001-08-14,4.2091,4.85,6.74,23.05,89.85
2001-08-15,4.7683,3.27,4.89,23.05,89.67
2001-08-16,4.5792,3.02,4.53,23.04,91.53
2001-08-17,4.4479,3.81,5.47,22.88,91.41
2001-08-18,5.1343,3.0,4.46,23.47,89.43
2001-08-19,5.3498,3.03,4.55,24.48,87.76
2001-08-20,4.585,3.6,5.04,24.34,89.14
2001-08-21,5.0194,3.53,5.08,23.28,91.97
2001-08-22,4.0236,2.93,4.52,22.51,95.17
2001-08-23,5.0395,3.25,4.92,23.57,90.17
2001-08-24,4.8362,3.63,5.34,23.75,89.76
2001-08-25,1.9702,4.39,6.39,23.31,93.07
2001-08-26,5.2447,2.67,4.35,23.1,91.15
2001-08-27,5.1626,2.53,3.86,24.58,86.79
2001-08-28,4.8046,3.88,5.64,23.84,88.53
2001-08-29,3.6626,4.11,5.97,22.99,94.89
2001-08-30,4.6824,4.16,6.11,23.4,90.99
2001-08-31,4.5902,2.85,4.38,23.58,90.46
2001-09-01,5.2056,2.74,4.17,24.01,91.12
2001-09-02,5.269,5.22,7.34,22.55,91.86
2001-09-03,4.9963,3.98,5.8,23.06,90.49
2001-09-04,4.968,3.26,4.95,22.62,91.99
2001-09-05,4.9512,3.1,4.73,22.41,93.44
2001-09-06,4.5094,3.03,4.4,23.15,89.55
2001-09-07,3.9259,3.81,5.31,22.31,90.19
2001-09-08,3.8578,2.92,4.43,23.44,88.17
2001-09-09,3.9708,1.58,2.69,24.51,85.68
2001-09-10,5.2246,1.77,3.02,23.29,90.16
2001-09-11,5.6066,1.66,2.76,23.45,86.96
2001-09-12,5.5661,1.44,2.28,25.03,83.73
2001-09-13,5.555,2.28,3.74,24.31,89.35
2001-09-14,4.806,2.61,4.11,23.77,89.01
2001-09-15,4.4863,2.37,3.89,23.29,90.18
2001-09-16,4.6901,2.54,3.97,23.44,88.97
2001-09-17,5.3702,3.01,4.58,23.62,89.17
2001-09-18,5.461,2.47,3.94,23.43,89.94
2001-09-19,4.6001,2.94,4.46,23.03,89.57
2001-09-20,5.0966,2.8,4.3,23.42,87.93
2001-09-21,5.4922,2.56,4.04,24.03,86.23
2001-09-22,5.1403,2.06,3.36,24.53,86.26
2001-09-23,3.5119,2.86,4.26,23.0,90.75
2001-09-24,5.1278,3.13,4.84,22.88,90.71
2001-09-25,5.0909,1.67,2.66,24.6,83.67
2001-09-26,3.8765,2.19,3.63,24.3,87.09
2001-09-27,5.4413,2.43,3.94,24.27,85.66
2001-09-28,3.6456,1.83,3.13,25.14,84.7
2001-09-29,5.5154,2.71,4.29,24.97,86.97
2001-09-30,5.5536,3.29,4.79,23.79,90.1
2001-10-01,5.1485,1.45,2.34,24.77,84.27
2001-10-02,5.2493,1.87,3.22,25.12,86.58
2001-10-03,3.8597,2.05,3.43,23.72,92.34
2001-10-04,4.9445,2.94,4.37,23.88,90.25
2001-10-05,5.4533,3.0,4.37,22.84,92.29
2001-10-06,5.5613,1.44,2.19,25.15,83.93
2001-10-07,6.0811,2.47,3.67,25.26,84.87
2001-10-08,5.0959,1.88,3.36,25.56,83.54
2001-10-09,4.3183,1.87,3.08,24.96,85.85
2001-10-10,5.0676,2.5,3.92,24.32,87.05
2001-10-11,5.0782,1.14,1.88,25.65,82.37
2001-10-12,5.9563,1.9,2.76,26.14,80.58
2001-10-13,5.5627,2.4,3.68,25.63,82.21
2001-10-14,5.2925,1.77,3.01,25.66,80.37
2001-10-15,5.4108,1.93,3.26,25.97,79.27
2001-10-16,4.9702,1.77,3.04,25.88,77.7
2001-10-17,6.0139,2.95,4.51,26.45,76.58
2001-10-18,4.9855,1.93,3.12,26.24,79.17
2001-10-19,5.5342,2.52,3.85,26.17,81.77
2001-10-20,5.1854,2.21,3.48,26.17,83.2
2001-10-21,4.4647,1.8,2.95,25.19,86.92
2001-10-22,3.6103,1.76,2.8,24.96,88.56
2001-10-23,4.9258,1.13,1.91,24.03,88.3
2001-10-24,6.0178,1.39,2.33,24.92,81.68
2001-10-25,4.1846,1.75,2.94,24.75,84.98
2001-10-26,5.2956,1.53,2.4,24.03,82.03
2001-10-27,3.8299,1.75,2.51,24.96,80.87
2001-10-28,4.8782,1.52,2.35,24.96,81.67
2001-10-29,5.237,1.87,3.24,25.67,76.45
2001-10-30,4.8766,1.55,2.72,25.71,76.54
2001-10-31,2.4202,2.13,3.43,25.5,80.07
2001-11-01,4.6435,2.37,3.76,25.64,79.25
2001-11-02,5.4718,2.08,3.22,26.1,75.27
2001-11-03,5.1655,2.4,3.86,26.49,69.45
2001-11-04,4.6598,1.93,3.23,25.99,74.67
2001-11-05,5.1977,1.73,2.99,26.5,71.44
2001-11-06,4.9291,1.83,3.08,26.58,72.27
2001-11-07,4.741,1.98,3.24,27.14,70.02
2001-11-08,5.2858,2.3,3.49,26.4,73.44
2001-11-09,5.3784,1.99,3.13,26.86,71.21
2001-11-10,5.219,2.29,3.57,27.03,69.98
2001-11-11,4.6363,2.05,2.91,26.6,73.4
2001-11-12,4.1414,2.51,3.5,25.83,77.06
2001-11-13,4.0394,2.34,3.54,25.88,74.03
2001-11-14,4.817,2.06,2.99,26.91,71.41
2001-11-15,3.6521,1.68,2.6,26.24,72.84
2001-11-16,5.1454,1.63,2.86,27.11,69.14
2001-11-17,4.8742,1.93,3.07,27.43,68.14
2001-11-18,4.8478,2.08,3.45,27.08,68.83
2001-11-19,5.4259,1.75,2.88,27.0,67.86
2001-11-20,4.6351,1.71,2.81,26.51,72.12
2001-11-21,4.1724,1.67,2.72,25.06,78.1
2001-11-22,4.0829,1.54,2.57,24.81,80.37
2001-11-23,4.2634,2.25,3.68,23.5,85.16
2001-11-24,4.1453,1.92,2.95,25.46,77.48
2001-11-25,3.9562,1.63,2.79,25.49,79.78
2001-11-26,3.8268,1.19,2.03,23.99,84.8
2001-11-27,5.0911,1.37,2.48,24.64,78.29
2001-11-28,5.2505,1.97,3.29,26.26,69.49
2001-11-29,4.4201,1.89,3.1,25.98,73.65
2001-11-30,4.1976,2.31,3.38,25.4,74.86
2001-12-01,4.3699,1.66,2.57,25.14,59.93
2001-12-02,5.7466,2.41,3.89,25.13,53.84
2001-12-03,5.6018,2.43,3.83,25.58,57.23
2001-12-04,5.2634,2.29,3.54,25.96,67.97
2001-12-05,3.1519,1.49,2.52,25.94,69.28
2001-12-06,5.2138,2.12,3.23,24.97,67.43
2001-12-07,4.8749,2.03,3.03,25.87,62.62
2001-12-08,4.4054,2.04,3.18,25.91,63.17
2001-12-09,4.9632,1.96,3.08,26.46,62.69
2001-12-10,4.6963,1.48,2.64,26.13,66.55
2001-12-11,2.7962,2.62,3.91,23.86,64.75
2001-12-12,2.9842,3.39,4.86,25.94,42.4
2001-12-13,6.1193,3.5,4.97,25.42,39.63
2001-12-14,6.0533,2.38,3.57,25.92,43.6
2001-12-15,5.6429,1.62,2.65,26.82,55.84
2001-12-16,5.4134,1.69,2.76,27.79,58.0
2001-12-17,3.7159,1.53,2.53,28.1,59.57
2001-12-18,5.4955,1.92,3.16,28.05,62.78
2001-12-19,5.123,2.04,3.18,28.32,59.1
2001-12-20,3.8419,1.55,2.55,26.03,72.59
2001-12-21,4.7724,1.54,2.72,26.44,69.11
2001-12-22,4.8622,1.67,2.77,26.65,67.94
2001-12-23,5.1377,1.57,2.45,27.02,67.73
2001-12-24,4.741,1.55,2.63,26.49,69.48
2001-12-25,4.7294,1.97,3.15,27.74,63.11
2001-12-26,4.9694,1.63,2.8,27.87,60.98
2001-12-27,4.8878,2.12,3.27,28.63,61.89
2001-12-28,4.847,2.32,3.27,26.89,70.84
2001-12-29,4.7376,1.8,2.82,27.52,64.19
2001-12-30,4.9512,1.42,2.07,26.87,62.47
2001-12-31,4.5329,1.72,2.82,25.94,71.9
2002-01-01,4.7398,1.62,2.76,25.52,75.2
2002-01-02,2.3712,1.69,2.69,25.52,69.26
2002-01-03,4.2322,1.46,2.48,26.94,61.36
2002-01-04,4.9039,1.85,3.04,26.92,62.54
2002-01-05,4.4801,1.82,2.75,24.99,66.17
2002-01-06,5.0503,2.12,3.25,25.6,57.93
2002-01-07,4.7693,2.97,4.22,24.85,70.79
2002-01-08,4.3402,2.5,3.79,25.42,63.17
2002-01-09,4.1345,3.49,5.19,27.18,50.27
2002-01-10,2.328,1.53,2.25,26.24,63.91
2002-01-11,3.2983,5.47,7.79,24.34,37.74
2002-01-12,5.1391,4.61,6.57,26.36,28.29
2002-01-13,5.4415,3.66,5.33,26.5,28.61
2002-01-14,5.4566,2.53,3.72,25.82,29.97
2002-01-15,5.1542,1.84,2.66,24.94,33.91
2002-01-16,5.7024,1.76,2.38,26.52,30.55
2002-01-17,5.5826,2.05,2.95,26.81,33.83
2002-01-18,5.124,1.55,2.33,27.37,48.99
2002-01-19,4.6997,2.23,3.25,27.58,44.01
2002-01-20,6.0334,3.65,5.18,26.93,32.9
2002-01-21,6.3761,4.72,7.33,26.37,23.39
2002-01-22,6.3521,4.0,6.18,26.78,22.71
2002-01-23,6.2129,3.74,5.79,26.95,25.58
2002-01-24,6.1934,1.83,2.75,28.0,45.16
2002-01-25,6.125,2.62,3.52,27.98,36.04
2002-01-26,5.7091,2.4,3.63,27.89,50.39
2002-01-27,5.8142,2.32,3.53,28.21,50.46
2002-01-28,5.6815,2.75,4.1,28.19,43.42
2002-01-29,5.7086,2.09,2.98,28.17,42.24
2002-01-30,4.8367,2.44,3.42,28.44,42.7
2002-01-31,4.4196,2.33,3.24,27.84,33.79
2002-02-01,5.1643,2.81,3.96,27.62,31.46
2002-02-02,5.6825,1.91,2.57,27.71,31.41
2002-02-03,6.1826,2.32,3.21,27.92,22.21
2002-02-04,5.9098,2.09,3.01,28.13,37.78
2002-02-05,6.1553,1.84,2.9,28.69,49.59
2002-02-06,6.2225,2.02,3.13,28.42,48.2
2002-02-07,6.2438,2.34,3.53,28.51,50.84
2002-02-08,6.0523,2.16,3.29,29.11,48.46
2002-02-09,6.3946,2.52,3.73,28.83,39.47
2002-02-10,5.4732,2.2,3.27,27.65,51.91
2002-02-11,5.6158,1.76,3.01,27.49,46.96
2002-02-12,5.7862,2.78,4.15,27.95,45.47
2002-02-13,5.6789,1.22,1.77,28.96,42.71
2002-02-14,6.1082,1.73,2.67,29.25,42.88
2002-02-15,6.1757,2.69,4.04,29.06,51.97
2002-02-16,6.3631,2.95,4.03,29.8,52.01
2002-02-17,6.1745,3.2,4.0,29.62,54.3
2002-02-18,5.172,2.85,3.64,29.92,54.67
2002-02-19,5.7528,2.55,3.33,28.32,59.59
2002-02-20,5.1036,3.54,4.46,30.72,52.93
2002-02-21,5.5531,3.69,4.43,30.55,54.76
2002-02-22,5.2656,3.46,4.21,29.94,55.75
2002-02-23,4.8749,3.13,3.91,29.95,55.65
2002-02-24,4.367,2.93,3.8,30.98,49.81
2002-02-25,6.5448,2.06,2.97,28.73,52.52
2002-02-26,6.0614,2.89,3.78,29.06,55.48
2002-02-27,6.0641,2.72,3.75,28.52,54.94
2002-02-28,5.8764,2.43,3.67,26.96,61.29
2002-03-01,5.8997,3.25,4.35,28.86,56.13
2002-03-02,5.5219,2.85,3.57,28.51,59.33
2002-03-03,2.0076,3.96,4.94,26.9,64.98
2002-03-04,4.9934,2.47,3.43,29.52,42.76
2002-03-05,5.8166,3.12,4.6,30.03,49.13
2002-03-06,6.6648,3.04,3.93,30.39,51.25
2002-03-07,6.3269,3.42,4.3,30.49,52.22
2002-03-08,6.5388,3.76,4.72,30.9,48.97
2002-03-09,6.7613,4.17,5.07,30.11,51.34
2002-03-10,6.9898,4.08,5.03,29.67,54.98
2002-03-11,6.9744,3.09,4.18,30.0,45.11
2002-03-12,5.2745,2.37,3.3,30.99,41.34
2002-03-13,6.4613,3.16,3.98,31.04,48.79
2002-03-14,5.0914,3.55,4.24,27.97,65.51
2002-03-15,5.7086,2.88,3.48,29.1,57.69
2002-03-16,5.7437,3.66,4.57,29.19,54.75
2002-03-17,4.6483,3.48,4.42,28.41,58.37
2002-03-18,5.723,2.77,3.43,29.48,55.79
2002-03-19,5.6508,2.75,3.48,30.47,51.0
2002-03-20,5.19,2.79,3.65,30.34,51.21
2002-03-21,6.2623,2.59,3.43,31.85,49.83
2002-03-22,6.0362,3.75,4.48,30.4,53.5
2002-03-23,5.779,3.69,4.3,28.87,60.25
2002-03-24,3.1078,3.42,4.2,26.35,64.63
2002-03-25,4.6649,2.1,2.87,28.49,52.61
2002-03-26,5.6849,3.63,4.5,28.26,59.44
2002-03-27,6.3209,2.94,3.51,29.04,55.3
2002-03-28,5.9839,3.29,4.12,30.95,51.38
2002-03-29,5.2555,3.17,3.77,30.05,53.1
2002-03-30,6.5806,2.53,3.24,29.68,54.33
2002-03-31,6.6502,2.61,3.43,30.21,50.88
2002-04-01,7.0337,3.15,4.21,31.65,44.54
2002-04-02,6.2964,2.83,3.56,31.46,45.93
2002-04-03,5.5637,3.22,3.93,31.07,53.15
2002-04-04,3.7207,3.76,4.44,29.5,60.68
2002-04-05,4.5691,3.93,4.71,29.62,57.83
2002-04-06,3.5119,3.05,3.81,30.32,52.82
2002-04-07,4.775,3.38,4.02,29.46,55.58
2002-04-08,2.7182,2.66,3.09,27.52,58.72
2002-04-09,6.0221,2.79,3.47,30.18,49.44
2002-04-10,6.1562,2.88,3.77,31.33,42.3
2002-04-11,6.4663,3.76,4.8,30.74,42.12
2002-04-12,6.0082,2.96,3.79,30.89,42.72
2002-04-13,6.1603,3.52,4.42,30.94,39.57
2002-04-14,4.8127,3.46,4.36,28.68,57.1
2002-04-15,6.6998,3.28,4.16,26.24,70.0
2002-04-16,3.607,2.6,3.5,25.46,64.2
2002-04-17,6.217,2.38,3.29,27.73,55.4
2002-04-18,6.6353,2.93,3.99,28.57,52.29
2002-04-19,6.2297,3.03,4.01,28.29,56.3
2002-04-20,5.9328,2.89,3.77,27.94,59.31
2002-04-21,6.3314,2.18,3.24,29.7,55.94
2002-04-22,3.8165,2.01,2.9,29.62,59.1
2002-04-23,6.8357,2.8,3.69,30.76,55.2
2002-04-24,5.2718,3.61,4.53,29.92,60.16
2002-04-25,4.3486,2.01,2.45,28.84,62.7
2002-04-26,3.4253,3.36,4.12,28.97,60.08
2002-04-27,5.9213,4.12,5.2,28.54,59.14
2002-04-28,6.071,3.25,4.6,28.77,52.79
2002-04-29,6.0914,3.11,4.41,29.87,47.9
2002-04-30,6.6286,4.01,5.02,30.06,55.05
2002-05-01,5.5469,3.81,4.69,30.3,54.41
2002-05-02,5.2694,4.02,4.87,29.86,55.4
2002-05-03,5.2656,3.26,3.98,29.23,57.66
2002-05-04,5.7446,2.7,3.41,30.29,53.04
2002-05-05,5.4422,2.4,3.14,28.45,60.07
2002-05-06,4.9375,2.35,2.84,27.74,59.85
2002-05-07,4.913,3.08,3.72,28.6,61.08
2002-05-08,5.2332,2.65,3.36,28.32,63.38
2002-05-09,4.1316,1.72,2.22,29.36,60.19
2002-05-10,6.5837,2.52,3.22,31.25,53.21
2002-05-11,5.4341,2.9,3.5,30.02,60.01
2002-05-12,5.5296,3.11,3.93,28.04,66.66
2002-05-13,5.4754,3.0,3.99,31.0,56.75
2002-05-14,4.9006,3.14,3.6,30.2,58.1
2002-05-15,4.543,3.51,4.26,30.04,57.98
