date,GHI,WS10M,WS50M,T2M,RH2M
2001-01-01,4.8214,1.8,2.65,26.01,86.02
2001-01-02,5.4427,1.7,2.55,25.88,83.84
2001-01-03,3.7291,1.7,2.35,25.94,81.18
2001-01-04,4.9742,1.63,2.22,26.08,76.87
2001-01-05,5.3942,1.74,2.48,24.52,79.45
2001-01-06,5.1593,1.59,2.27,25.01,82.15
2001-01-07,5.3904,1.14,1.53,26.01,79.88
2001-01-08,5.345,1.56,2.26,26.03,84.5
2001-01-09,4.8694,1.49,2.27,25.27,88.65
2001-01-10,5.0856,1.74,2.56,25.14,88.21
2001-01-11,5.5678,1.91,2.8,25.12,79.76
2001-01-12,5.682,1.45,2.12,25.71,82.5
2001-01-13,5.4019,1.57,2.26,25.86,85.33
2001-01-14,5.1816,2.2,3.25,25.57,87.09
2001-01-15,4.7875,1.55,2.24,25.53,83.65
2001-01-16,4.9754,1.49,2.19,25.85,83.36
2001-01-17,5.3734,1.59,2.31,26.29,81.93
2001-01-18,5.742,1.89,2.7,25.76,79.99
2001-01-19,5.7559,1.92,2.93,25.53,81.2
2001-01-20,5.97,1.87,2.75,25.58,83.07
2001-01-21,5.7984,1.92,2.92,25.37,80.1
2001-01-22,5.4137,1.75,2.63,25.41,81.17
2001-01-23,5.5154,1.62,2.28,25.29,82.27
2001-01-24,5.8195,1.73,2.57,25.16,80.6
2001-01-25,5.6863,1.9,2.78,24.61,79.84
2001-01-26,5.7178,1.9,2.81,24.48,80.41
2001-01-27,5.7202,2.08,2.91,25.21,69.66
2001-01-28,5.8838,2.15,3.1,23.8,66.27
2001-01-29,5.7559,1.92,2.76,24.75,74.71
2001-01-30,5.6525,1.71,2.54,24.83,77.37
2001-01-31,5.4134,1.67,2.51,25.07,78.96
2001-02-01,5.796,1.73,2.65,25.15,79.45
2001-02-02,6.1896,1.64,2.45,25.16,78.45
2001-02-03,6.163,1.95,3.12,25.2,79.47
2001-02-04,6.2287,2.02,3.02,24.94,83.12
2001-02-05,5.791,1.87,2.77,25.17,79.56
2001-02-06,4.7738,1.95,2.82,25.68,81.91
2001-02-07,5.9014,2.01,3.09,25.95,80.0
2001-02-08,6.0828,1.78,2.63,25.43,81.15
2001-02-09,5.8699,1.79,2.7,25.25,81.06
2001-02-10,5.1439,1.87,2.9,25.31,82.92
2001-02-11,5.2975,1.87,2.95,25.27,82.65
2001-02-12,5.959,1.99,3.06,25.32,81.68
2001-02-13,5.5822,2.15,3.21,25.02,70.31
2001-02-14,5.622,2.29,3.41,23.47,69.38
2001-02-15,5.5896,2.07,3.05,23.61,74.17
2001-02-16,5.6446,1.77,2.58,24.52,80.0
2001-02-17,5.4329,2.15,3.11,24.25,81.2
2001-02-18,5.0148,1.86,2.76,24.32,82.79
2001-02-19,5.0426,1.84,2.8,24.6,83.55
2001-02-20,5.5812,1.67,2.46,25.29,81.29
2001-02-21,6.1783,1.73,2.56,25.84,79.64
2001-02-22,6.0569,1.44,2.11,25.86,81.7
2001-02-23,6.161,2.17,3.07,25.73,83.36
2001-02-24,5.904,2.34,3.35,25.88,84.76
2001-02-25,6.1318,2.15,3.08,25.98,83.91
2001-02-26,5.6498,2.19,3.18,26.13,83.72
2001-02-27,6.5378,2.27,3.14,26.77,83.72
2001-02-28,6.7939,2.29,3.18,26.59,82.51
2001-03-01,6.6838,2.27,3.21,26.24,80.93
2001-03-02,6.7246,1.96,2.79,26.84,77.86
2001-03-03,6.3406,1.67,2.31,27.26,79.64
2001-03-04,6.8174,2.36,3.45,27.16,79.97
2001-03-05,6.1651,2.41,3.38,27.55,81.07
2001-03-06,5.1943,2.18,3.27,26.96,82.86
2001-03-07,6.1687,2.33,3.34,27.22,81.75
2001-03-08,6.2429,2.39,3.49,27.13,80.26
2001-03-09,6.2983,2.42,3.53,26.96,79.39
2001-03-10,6.5215,2.18,3.1,27.19,78.35
2001-03-11,6.1272,2.23,3.19,27.03,81.08
2001-03-12,6.2813,2.17,3.14,27.01,82.42
2001-03-13,6.0118,2.31,3.25,27.15,82.1
2001-03-14,5.2409,2.18,3.15,27.45,79.73
2001-03-15,5.705,1.65,2.22,27.49,74.31
2001-03-16,6.965,2.48,3.48,27.2,70.75
2001-03-17,6.3499,2.67,3.84,26.76,75.91
2001-03-18,6.3787,2.52,3.58,27.02,76.12
2001-03-19,5.9232,2.47,3.56,27.27,76.56
2001-03-20,5.5279,2.32,3.25,26.95,80.81
2001-03-21,5.7583,2.61,3.6,26.92,81.61
2001-03-22,6.167,2.57,3.66,27.38,77.4
2001-03-23,6.6,2.37,3.35,27.42,79.31
2001-03-24,5.957,1.91,2.55,27.76,78.99
2001-03-25,5.8236,2.28,3.34,26.79,81.37
2001-03-26,6.0338,2.56,3.7,26.69,82.4
2001-03-27,5.1991,2.95,4.16,26.52,81.33
2001-03-28,6.8369,3.18,4.55,26.45,78.42
2001-03-29,6.6502,2.9,4.21,26.82,74.96
2001-03-30,6.2102,2.31,3.21,27.13,78.39
2001-03-31,5.5975,2.49,3.43,26.9,81.25
2001-04-01,5.845,2.8,3.98,27.1,81.13
2001-04-02,5.0064,2.68,3.82,27.4,77.21
2001-04-03,4.219,2.23,3.27,26.73,82.51
2001-04-04,5.3021,3.02,4.32,26.98,78.25
2001-04-05,6.3312,2.34,3.18,27.37,76.62
2001-04-06,5.8807,2.3,3.15,27.85,78.68
2001-04-07,5.4038,1.91,2.82,27.16,82.81
2001-04-08,6.0946,1.66,2.41,27.97,80.46
2001-04-09,5.4917,2.09,2.92,27.84,82.39
2001-04-10,6.1728,2.12,2.94,28.08,79.05
2001-04-11,6.0778,2.17,3.0,28.19,79.82
2001-04-12,5.5867,2.02,3.01,27.41,85.65
2001-04-13,4.4239,2.11,3.02,27.5,81.28
2001-04-14,4.2754,2.38,3.33,27.23,81.08
2001-04-15,6.2167,2.59,3.63,26.73,79.44
2001-04-16,3.8114,2.5,3.59,27.26,74.13
2001-04-17,5.9184,2.49,3.44,27.57,75.18
2001-04-18,6.7385,2.59,3.62,27.43,75.29
2001-04-19,5.5759,2.22,3.1,27.03,77.63
2001-04-20,3.8678,2.24,3.1,26.93,75.84
2001-04-21,6.5618,2.58,3.69,26.83,78.08
2001-04-22,5.8822,2.24,3.2,26.7,76.23
2001-04-23,6.1193,2.15,3.01,27.72,76.58
2001-04-24,6.5635,2.26,3.0,28.2,76.42
2001-04-25,6.7356,2.17,2.84,28.75,73.1
2001-04-26,6.1558,2.03,2.75,28.71,72.68
2001-04-27,4.9798,1.89,2.52,27.19,80.32
2001-04-28,5.6119,2.49,3.53,27.59,80.87
2001-04-29,6.4078,2.53,3.61,27.34,81.19
2001-04-30,5.4703,2.3,3.28,27.25,82.27
2001-05-01,3.5587,2.17,3.02,27.11,82.27
2001-05-02,5.9342,2.17,2.89,26.9,83.61
2001-05-03,3.6053,2.48,3.29,26.7,82.0
2001-05-04,5.9542,2.25,3.18,27.56,77.56
2001-05-05,5.5771,1.71,2.48,27.51,78.44
2001-05-06,6.5503,1.29,1.85,27.91,80.66
2001-05-07,4.7657,1.87,2.64,27.89,81.97
2001-05-08,5.645,1.99,2.73,28.18,79.56
2001-05-09,6.5527,1.77,2.54,28.35,78.49
2001-05-10,6.629,1.87,2.61,28.96,73.31
2001-05-11,6.1366,2.12,2.9,27.46,83.67
2001-05-12,4.8758,3.27,4.35,27.31,83.29
2001-05-13,3.8292,2.5,3.37,26.87,80.33
2001-05-14,5.5618,3.15,4.38,28.36,76.07
2001-05-15,6.8189,2.85,3.9,28.79,75.58
2001-05-16,5.089,2.02,2.78,27.96,81.03
2001-05-17,3.5268,2.09,3.1,26.92,88.85
2001-05-18,6.1615,2.36,3.42,27.27,87.35
2001-05-19,5.527,2.04,3.09,26.48,88.31
2001-05-20,5.8063,1.59,2.38,26.42,82.42
2001-05-21,6.2803,2.05,2.98,27.27,81.54
2001-05-22,5.9052,1.93,2.71,27.12,81.73
2001-05-23,4.7462,2.28,3.43,26.28,89.51
2001-05-24,6.0122,1.52,2.27,26.88,82.9
2001-05-25,5.4233,1.71,2.54,26.9,84.07
2001-05-26,6.1834,1.68,2.45,27.03,82.82
2001-05-27,5.3172,2.01,2.85,27.11,82.52
2001-05-28,5.988,2.14,3.09,27.47,78.38
2001-05-29,3.2419,1.92,2.75,26.84,83.86
2001-05-30,1.5166,2.74,3.83,26.82,83.6
2001-05-31,5.7043,2.01,2.76,26.79,80.33
2001-06-01,5.2634,2.51,3.46,26.83,81.31
2001-06-02,4.4741,2.7,3.66,27.11,79.9
2001-06-03,4.9483,2.34,3.31,26.52,82.7
2001-06-04,5.4326,2.06,2.74,28.09,75.15
2001-06-05,5.7144,1.95,2.88,26.67,85.23
2001-06-06,5.4209,1.88,2.75,27.46,81.21
2001-06-07,3.762,2.92,4.16,26.0,88.33
2001-06-08,3.6043,2.52,3.6,25.29,89.11
2001-06-09,5.5114,2.51,3.59,25.83,85.12
2001-06-10,6.0197,1.84,2.54,26.66,79.24
2001-06-11,5.2774,2.36,3.4,26.87,80.89
2001-06-12,4.0037,3.0,4.3,26.05,87.02
2001-06-13,2.1432,2.83,4.15,25.52,87.98
2001-06-14,4.9291,1.81,2.5,26.71,80.88
2001-06-15,2.1866,2.05,3.01,26.18,86.76
2001-06-16,5.4072,2.42,3.6,26.07,87.16
2001-06-17,6.4702,2.53,3.71,26.6,84.01
2001-06-18,4.781,2.64,3.75,26.38,84.66
2001-06-19,4.6538,3.23,4.65,26.25,85.39
2001-06-20,4.1434,2.84,4.17,26.38,86.06
2001-06-21,4.111,3.24,4.6,25.9,87.26
2001-06-22,3.9799,1.84,2.72,25.8,85.61
2001-06-23,5.0203,2.83,4.08,25.54,90.56
2001-06-24,3.4994,3.21,4.72,24.95,93.36
2001-06-25,3.5518,2.37,3.57,24.7,89.11
2001-06-26,4.1767,2.29,3.3,25.28,88.41
2001-06-27,5.4401,3.32,4.74,25.75,88.3
2001-06-28,3.1514,2.88,4.21,25.21,91.44
2001-06-29,3.3943,2.42,3.49,25.48,88.07
2001-06-30,3.505,3.31,4.72,24.98,92.47
2001-07-01,4.7969,3.02,4.32,25.88,86.23
2001-07-02,3.9223,2.43,3.51,25.0,90.9
2001-07-03,4.4719,1.98,2.9,25.81,90.41
2001-07-04,2.5594,2.71,3.96,25.18,89.4
2001-07-05,5.0249,2.77,3.98,25.42,88.08
2001-07-06,4.6776,2.66,3.8,25.39,92.75
2001-07-07,6.3372,2.98,4.27,25.11,90.2
2001-07-08,4.4184,2.38,3.45,25.49,87.32
2001-07-09,4.4614,2.24,3.29,25.73,88.95
2001-07-10,5.0796,2.89,4.18,25.91,88.49
2001-07-11,3.6314,3.29,4.78,25.71,88.64
2001-07-12,2.484,3.16,4.59,25.64,87.94
2001-07-13,5.4319,2.79,4.05,25.85,83.14
2001-07-14,5.2106,2.35,3.42,24.66,85.52
2001-07-15,2.6921,2.67,3.94,25.92,86.04
2001-07-16,6.2064,2.81,4.06,25.51,87.7
2001-07-17,3.2635,3.17,4.69,24.92,90.95
2001-07-18,5.7178,2.84,4.17,24.7,88.86
2001-07-19,3.8083,2.74,3.99,25.05,85.64
2001-07-20,4.5082,2.9,4.25,24.66,89.79
2001-07-21,3.6446,3.18,4.61,24.87,89.89
2001-07-22,3.7598,3.12,4.59,24.79,90.86
2001-07-23,4.1556,2.86,4.18,25.33,88.19
2001-07-24,2.105,3.62,5.31,24.52,92.57
2001-07-25,3.4606,3.36,4.92,24.59,90.54
2001-07-26,3.1392,3.05,4.42,24.61,88.83
2001-07-27,2.7132,2.94,4.33,24.03,91.78
2001-07-28,4.655,2.75,4.0,24.89,87.36
2001-07-29,4.9318,2.74,3.95,24.93,88.59
2001-07-30,1.4909,3.2,4.67,24.86,92.22
2001-07-31,2.6052,4.7,6.8,24.48,88.28
2001-08-01,5.7348,2.92,4.23,24.69,86.32
2001-08-02,5.3398,2.67,3.89,24.47,89.16
2001-08-03,1.2804,3.87,5.52,24.53,94.06
2001-08-04,4.4693,3.37,4.94,24.51,89.99
2001-08-05,4.2377,3.0,4.31,24.8,88.08
2001-08-06,4.0018,2.96,4.26,24.82,88.21
2001-08-07,2.779,3.64,5.25,24.32,93.26
2001-08-08,2.2714,3.66,5.32,24.56,90.11
2001-08-09,3.5208,3.52,5.16,24.78,89.55
2001-08-10,3.5947,3.2,4.69,24.79,87.4
2001-08-11,3.6134,2.76,4.05,24.72,87.69
2001-08-12,4.0438,2.95,4.3,24.68,89.24
2001-08-13,3.3523,3.47,4.99,24.59,90.61
2001-08-14,3.9739,3.61,5.22,24.77,89.98
2001-08-15,4.127,3.06,4.45,24.74,88.22
2001-08-16,3.6946,2.7,3.93,24.39,91.59
2001-08-17,2.773,2.94,4.28,24.55,90.34
2001-08-18,4.453,2.71,4.0,24.57,89.48
2001-08-19,4.8934,2.76,4.11,24.97,89.32
2001-08-20,1.9646,2.96,4.38,24.99,90.64
2001-08-21,3.6818,3.24,4.76,24.63,91.91
2001-08-22,2.9059,3.71,5.45,24.51,93.09
2001-08-23,2.9083,2.77,4.1,24.78,91.69
2001-08-24,3.4505,2.62,3.92,25.19,89.43
2001-08-25,1.494,3.08,4.53,25.12,91.65
2001-08-26,4.7825,2.7,3.91,24.98,90.79
2001-08-27,6.5388,2.56,3.71,25.67,86.97
2001-08-28,3.4097,2.9,4.22,25.11,91.18
2001-08-29,4.5617,4.17,6.05,24.83,92.66
2001-08-30,4.3126,3.3,4.89,25.14,89.79
2001-08-31,3.0067,2.73,4.02,25.12,89.54
2001-09-01,2.9743,3.22,4.67,25.1,90.39
2001-09-02,4.1465,3.72,5.44,24.47,93.11
2001-09-03,3.9845,3.27,4.85,24.98,88.75
2001-09-04,5.4689,2.52,3.77,24.29,92.22
2001-09-05,3.1834,2.88,4.23,24.47,91.84
2001-09-06,4.6982,3.04,4.48,24.39,89.55
2001-09-07,3.3876,3.41,4.93,24.15,90.56
2001-09-08,4.9524,2.84,4.15,24.41,89.62
2001-09-09,4.8696,2.36,3.47,25.11,86.96
2001-09-10,4.5547,1.86,2.81,24.69,91.44
2001-09-11,4.0234,1.37,2.19,24.94,87.59
2001-09-12,6.7663,1.86,2.69,25.76,85.85
2001-09-13,4.1899,2.38,3.57,25.58,87.88
2001-09-14,6.1848,2.31,3.53,25.29,88.67
2001-09-15,5.0467,2.26,3.35,24.68,91.18
2001-09-16,4.5662,1.89,2.8,24.68,92.01
2001-09-17,3.8839,2.05,3.0,24.63,90.79
2001-09-18,5.4211,2.67,3.87,25.13,90.18
2001-09-19,6.0521,2.33,3.44,24.84,90.54
2001-09-20,4.9476,2.62,3.88,25.07,89.16
2001-09-21,5.7348,2.58,3.88,25.53,87.6
2001-09-22,2.8013,2.11,3.05,25.35,86.08
2001-09-23,3.6451,2.24,3.23,24.9,91.26
2001-09-24,3.9557,2.82,4.11,24.84,88.79
2001-09-25,5.0177,2.11,2.92,25.22,87.73
2001-09-26,3.6492,1.82,2.68,25.88,87.96
2001-09-27,5.8111,2.18,3.22,25.86,86.13
2001-09-28,6.0898,2.06,2.99,25.73,87.65
2001-09-29,6.5443,1.24,1.87,26.41,87.36
2001-09-30,4.3699,3.0,4.39,25.56,88.77
2001-10-01,6.0802,2.18,3.15,25.7,87.63
2001-10-02,5.5097,2.34,3.45,25.87,89.78
2001-10-03,5.7974,2.3,3.39,25.36,90.82
2001-10-04,3.7229,2.37,3.48,25.47,91.76
2001-10-05,3.7522,2.3,3.35,24.94,92.77
2001-10-06,6.1051,1.57,2.23,25.96,87.55
2001-10-07,6.5321,1.57,2.35,26.47,87.18
2001-10-08,5.8954,2.13,3.13,26.23,88.08
2001-10-09,5.0227,2.12,3.12,26.1,88.68
2001-10-10,4.3877,2.41,3.55,25.82,89.16
2001-10-11,5.6561,2.04,3.04,25.65,89.03
2001-10-12,5.3712,1.54,2.26,25.97,88.92
2001-10-13,6.1454,1.67,2.41,26.54,86.23
2001-10-14,6.1363,2.05,2.99,25.84,87.82
2001-10-15,5.6359,1.73,2.51,26.01,84.93
2001-10-16,4.6337,1.89,2.7,26.28,85.37
2001-10-17,5.6875,1.43,2.1,26.96,84.02
2001-10-18,5.279,1.58,2.42,26.69,85.96
2001-10-19,5.5058,1.51,2.34,26.81,88.36
2001-10-20,5.581,1.99,3.0,26.67,89.08
2001-10-21,3.725,2.23,3.43,25.94,90.81
2001-10-22,4.7366,1.64,2.36,25.35,91.27
2001-10-23,4.4006,1.84,2.68,25.76,87.35
2001-10-24,5.8526,1.41,2.15,26.08,88.52
2001-10-25,4.68,2.43,3.54,25.21,91.58
2001-10-26,5.8234,1.57,2.24,25.63,84.69
2001-10-27,2.6004,1.83,2.7,25.6,87.0
2001-10-28,3.7394,1.82,2.77,25.0,90.4
2001-10-29,5.2522,1.59,2.33,26.14,85.98
2001-10-30,5.286,1.7,2.5,26.29,86.11
2001-10-31,5.5802,2.06,3.03,25.94,88.43
2001-11-01,4.0678,1.3,2.01,25.97,88.81
2001-11-02,3.7042,1.22,1.84,26.24,88.02
2001-11-03,5.4358,1.62,2.51,26.6,85.07
2001-11-04,5.3174,1.55,2.27,26.17,87.77
2001-11-05,5.5613,1.46,2.1,26.36,85.12
2001-11-06,4.8384,1.86,2.58,26.3,86.26
2001-11-07,2.0914,2.03,2.83,26.17,87.1
2001-11-08,4.429,1.96,2.9,25.84,87.54
2001-11-09,5.737,1.85,2.63,26.09,86.6
2001-11-10,4.7971,2.1,3.07,26.48,85.78
2001-11-11,5.5087,2.22,3.28,26.64,85.14
2001-11-12,2.8152,2.18,3.26,25.61,88.78
2001-11-13,5.6071,1.66,2.37,26.27,84.86
2001-11-14,5.0186,1.86,2.62,26.35,86.29
2001-11-15,5.203,1.94,2.99,26.45,87.49
2001-11-16,5.4902,1.44,2.21,26.8,85.46
2001-11-17,5.5826,1.59,2.3,26.61,85.67
2001-11-18,4.9375,1.66,2.46,26.49,86.88
2001-11-19,5.5301,1.37,2.06,26.06,87.9
2001-11-20,2.7864,1.79,2.69,26.17,88.32
2001-11-21,2.6798,1.82,2.7,26.3,87.58
2001-11-22,2.4451,1.75,2.68,25.64,90.33
2001-11-23,1.5811,1.83,2.72,25.12,92.46
2001-11-24,4.7386,1.31,1.91,25.61,83.76
2001-11-25,2.6206,1.96,2.9,25.77,89.27
2001-11-26,1.8941,1.7,2.56,25.53,85.54
2001-11-27,5.0772,1.69,2.51,24.33,85.69
2001-11-28,5.3388,2.12,3.27,25.47,86.6
2001-11-29,1.5643,1.37,1.8,26.1,81.01
2001-11-30,4.7779,1.5,2.2,25.41,86.24
2001-12-01,3.8342,1.13,1.79,25.98,84.23
2001-12-02,5.4523,1.73,2.67,26.1,80.47
2001-12-03,5.5483,1.39,2.09,26.13,78.91
2001-12-04,4.7748,1.49,2.3,26.33,80.78
2001-12-05,2.2531,1.6,2.36,26.59,80.11
2001-12-06,5.3203,1.81,2.64,26.26,84.01
2001-12-07,5.6501,1.47,2.14,26.18,83.81
2001-12-08,4.6469,1.79,2.58,26.23,84.45
2001-12-09,5.592,1.75,2.67,26.43,83.88
2001-12-10,5.0875,1.75,2.58,26.43,82.41
2001-12-11,2.5466,1.75,2.71,25.81,83.9
2001-12-12,2.832,2.09,3.19,24.82,71.69
2001-12-13,6.0022,2.1,2.94,25.86,72.43
2001-12-14,5.9827,1.79,2.5,25.0,71.61
2001-12-15,5.5231,1.76,2.53,25.66,79.42
2001-12-16,4.7467,1.59,2.36,26.51,80.89
2001-12-17,3.9024,1.42,2.06,27.07,81.73
2001-12-18,5.4091,1.37,1.94,26.69,84.75
2001-12-19,5.6316,1.71,2.36,26.74,85.42
2001-12-20,4.1146,1.44,2.18,26.03,89.84
2001-12-21,4.7184,1.54,2.22,26.47,86.78
2001-12-22,5.0316,1.62,2.38,26.39,88.07
2001-12-23,4.933,1.65,2.4,26.52,87.53
2001-12-24,5.4607,1.52,2.27,26.58,86.48
2001-12-25,5.3885,1.52,2.17,27.0,84.93
2001-12-26,5.1211,1.53,2.37,27.07,84.7
2001-12-27,5.2387,1.63,2.36,26.67,87.16
2001-12-28,5.0422,1.9,2.88,26.15,90.12
2001-12-29,4.41,1.67,2.55,26.18,90.07
2001-12-30,4.8506,1.33,1.87,26.36,87.66
2001-12-31,4.8406,1.27,1.96,26.18,90.36
2002-01-01,4.0061,1.56,2.38,26.4,86.74
2002-01-02,3.5182,1.73,2.65,26.69,84.54
2002-01-03,4.9049,1.44,2.11,26.55,85.43
2002-01-04,5.0215,1.56,2.3,26.4,86.64
2002-01-05,4.5842,1.58,2.32,26.1,83.68
2002-01-06,5.2385,1.85,2.81,25.69,84.67
2002-01-07,4.5617,2.34,3.5,25.33,87.0
2002-01-08,2.0395,1.58,2.27,25.41,82.95
2002-01-09,4.5221,1.96,2.86,25.7,79.24
2002-01-10,3.0607,1.76,2.42,25.2,84.51
2002-01-11,3.0048,3.21,4.79,24.08,63.25
2002-01-12,4.5182,2.02,2.95,24.51,59.91
2002-01-13,4.9488,1.75,2.54,25.55,73.44
2002-01-14,5.0285,1.82,2.68,25.12,81.5
2002-01-15,5.0707,1.51,2.16,24.76,83.18
2002-01-16,5.1,1.52,2.22,24.98,85.15
2002-01-17,5.1814,1.71,2.51,25.09,84.93
2002-01-18,5.2927,1.74,2.44,25.56,83.69
2002-01-19,5.0791,1.48,2.11,25.9,82.92
2002-01-20,5.5114,2.03,3.05,25.66,79.46
2002-01-21,6.0934,2.3,3.39,25.67,75.99
2002-01-22,6.1272,2.22,3.37,25.63,72.78
2002-01-23,5.993,1.71,2.42,25.75,72.97
2002-01-24,5.9988,1.97,2.74,26.12,77.04
2002-01-25,6.1459,2.03,2.96,25.74,75.76
2002-01-26,5.9779,2.04,2.8,26.18,78.26
2002-01-27,5.7684,2.22,3.22,25.96,80.91
2002-01-28,4.5019,2.21,3.32,26.09,77.91
2002-01-29,5.4869,1.92,2.65,26.27,81.08
2002-01-30,4.5509,1.82,2.5,25.95,82.67
2002-01-31,5.0158,1.64,2.24,25.74,79.09
2002-02-01,4.9483,1.79,2.53,25.99,80.88
2002-02-02,5.2951,1.96,2.77,25.74,81.99
2002-02-03,5.3242,1.29,1.85,26.09,78.12
2002-02-04,5.2536,1.92,2.71,25.91,83.34
2002-02-05,5.869,2.02,2.75,26.69,77.4
2002-02-06,6.2114,1.95,2.71,26.75,75.08
2002-02-07,5.9892,2.02,2.72,26.71,75.92
2002-02-08,5.7792,2.1,2.91,26.55,75.02
2002-02-09,5.9251,1.86,2.52,26.87,72.08
2002-02-10,5.4842,1.93,2.68,25.79,79.25
2002-02-11,5.7564,1.99,2.8,25.92,80.28
2002-02-12,5.712,1.91,2.74,26.34,78.04
2002-02-13,5.7098,2.01,2.72,26.5,80.18
2002-02-14,6.228,2.31,3.29,26.44,79.67
2002-02-15,6.0341,2.25,3.1,26.45,80.58
2002-02-16,6.2117,2.29,3.13,26.67,80.06
2002-02-17,6.2316,2.19,3.06,26.69,79.67
2002-02-18,6.0398,2.07,2.85,26.95,79.16
2002-02-19,5.903,2.11,3.12,26.67,83.91
2002-02-20,5.7653,2.26,3.08,27.11,82.57
2002-02-21,5.6254,2.36,3.36,27.34,80.62
2002-02-22,4.4966,2.32,3.29,27.55,79.94
2002-02-23,5.6801,2.6,3.64,27.57,80.52
2002-02-24,6.2251,2.37,3.29,28.26,73.07
2002-02-25,6.2702,2.17,2.96,27.68,73.63
2002-02-26,5.989,2.27,3.29,27.44,78.62
2002-02-27,6.078,1.87,2.67,26.46,82.76
2002-02-28,6.186,2.31,3.38,26.73,81.35
2002-03-01,6.5866,2.41,3.42,27.0,78.19
2002-03-02,6.4742,2.1,2.98,27.2,75.32
2002-03-03,2.9292,2.52,3.58,26.09,84.24
2002-03-04,5.6654,2.7,3.92,27.59,74.5
2002-03-05,6.7342,2.92,4.07,27.45,76.04
2002-03-06,6.8815,2.5,3.42,27.41,75.2
2002-03-07,6.5652,2.63,3.65,27.36,76.75
2002-03-08,6.893,2.77,3.86,27.17,76.29
2002-03-09,7.0286,2.68,3.64,27.3,77.29
2002-03-10,6.9761,2.76,3.84,27.28,77.18
2002-03-11,7.1743,2.8,3.87,27.43,67.35
2002-03-12,5.8853,2.5,3.5,27.77,67.39
2002-03-13,5.2452,2.26,3.02,28.41,70.3
2002-03-14,4.1645,2.82,3.91,27.41,74.44
2002-03-15,6.5352,2.52,3.46,27.23,76.85
2002-03-16,6.4058,2.59,3.65,27.01,72.85
2002-03-17,6.343,2.36,3.33,26.39,75.93
2002-03-18,6.2258,2.53,3.51,26.81,78.86
2002-03-19,5.7924,2.32,3.09,27.27,78.21
2002-03-20,5.9753,2.19,3.03,27.39,78.95
2002-03-21,6.5695,2.51,3.4,27.74,78.78
2002-03-22,6.211,2.43,3.29,27.4,79.46
2002-03-23,6.0149,2.42,3.39,27.44,78.92
2002-03-24,2.125,1.95,2.77,26.46,78.87
2002-03-25,5.471,2.12,2.84,26.75,74.96
2002-03-26,6.0998,2.74,3.8,26.73,77.24
2002-03-27,6.5057,2.36,3.28,26.85,73.54
2002-03-28,6.4442,2.38,3.18,27.74,69.75
2002-03-29,6.3422,2.32,3.24,27.52,70.72
2002-03-30,5.947,2.3,3.14,27.41,70.93
2002-03-31,7.086,2.55,3.51,27.83,68.14
2002-04-01,7.0615,2.22,2.88,28.68,65.13
2002-04-02,6.607,2.58,3.37,28.38,69.9
2002-04-03,6.041,2.45,3.19,27.99,72.41
2002-04-04,5.4502,2.48,3.32,26.98,78.77
2002-04-05,5.6047,2.46,3.24,27.11,78.14
2002-04-06,5.9928,2.52,3.29,27.34,74.33
2002-04-07,5.7811,2.81,3.6,27.13,68.94
2002-04-08,5.1682,1.88,2.42,26.63,64.39
2002-04-09,6.1358,2.1,2.63,28.0,64.86
2002-04-10,6.9533,3.15,4.37,27.96,65.77
2002-04-11,6.2962,3.1,4.18,27.11,72.36
2002-04-12,6.3348,2.61,3.44,26.71,71.01
2002-04-13,6.3295,2.57,3.28,26.64,72.07
2002-04-14,5.4518,2.69,3.5,26.16,73.21
2002-04-15,6.6766,2.55,3.26,25.92,69.58
2002-04-16,3.4123,2.26,2.98,26.09,68.71
2002-04-17,6.2513,2.25,2.93,26.63,70.78
2002-04-18,7.0507,2.55,3.42,26.84,68.81
2002-04-19,6.9053,2.56,3.51,27.15,70.16
2002-04-20,6.6602,2.65,3.61,27.37,72.42
2002-04-21,6.1627,2.23,2.89,27.97,73.39
2002-04-22,5.8661,2.18,2.8,28.0,72.36
2002-04-23,6.871,2.49,3.18,28.42,70.72
2002-04-24,6.7121,1.97,2.64,27.99,71.51
2002-04-25,5.785,2.2,2.99,27.94,70.05
2002-04-26,5.9378,2.19,3.02,27.16,75.57
2002-04-27,6.0806,2.29,3.15,27.32,75.9
2002-04-28,5.1504,2.53,3.6,27.08,73.97
2002-04-29,5.5855,2.37,3.31,27.47,69.28
2002-04-30,5.5966,2.52,3.51,27.02,77.88
2002-05-01,5.9909,2.55,3.43,27.17,74.85
2002-05-02,6.0293,2.44,3.33,26.58,77.08
2002-05-03,6.0305,2.51,3.37,27.07,73.25
2002-05-04,5.9676,2.48,3.28,27.03,71.08
2002-05-05,5.3986,1.62,2.16,26.52,68.67
2002-05-06,5.1934,2.07,2.63,27.13,67.79
2002-05-07,6.1068,1.73,2.22,27.65,69.62
2002-05-08,6.3058,2.08,2.68,27.72,74.37
2002-05-09,6.4138,1.54,2.06,27.84,75.54
2002-05-10,6.1145,1.87,2.36,29.08,70.48
2002-05-11,6.4649,2.25,2.99,28.3,74.83
2002-05-12,5.3827,2.46,3.35,27.97,78.12
2002-05-13,6.5671,2.65,3.55,28.37,74.43
2002-05-14,6.6,2.83,3.79,28.01,74.49
2002-05-15,5.549,2.29,3.09,28.0,77.54
2002-05-16,6.0778,2.11,2.69,28.31,77.39
