date,GHI,WS10M,WS50M,T2M,RH2M
2004-06-30,3.4999,2.45,3.54,27.15,75.63
2004-07-01,4.4818,2.2,2.91,26.13,79.63
2004-07-02,3.7224,3.49,4.72,26.41,79.07
2004-07-03,4.4834,2.72,3.59,26.19,80.15
2004-07-04,3.9106,2.73,3.75,26.11,82.0
2004-07-05,4.3668,3.26,4.6,24.84,83.7
2004-07-06,3.4622,2.44,3.38,25.71,79.45
2004-07-07,3.8525,3.27,4.46,25.11,85.99
2004-07-08,3.4464,4.34,5.73,25.74,78.11
2004-07-09,4.8554,3.32,4.51,25.71,79.91
2004-07-10,3.8808,3.86,5.41,24.44,88.48
2004-07-11,3.7817,4.19,5.77,24.03,85.77
2004-07-12,3.4274,4.04,5.82,23.87,88.21
2004-07-13,5.7715,1.58,2.7,25.91,78.67
2004-07-14,4.751,1.47,2.61,25.72,84.31
2004-07-15,4.5612,3.1,4.43,25.02,88.24
2004-07-16,4.5706,3.29,4.8,25.0,84.81
2004-07-17,4.674,3.58,5.07,25.14,84.33
2004-07-18,4.2137,3.75,5.44,24.02,88.63
2004-07-19,4.0601,3.96,5.61,24.5,85.5
2004-07-20,1.9759,4.31,6.05,24.12,90.05
2004-07-21,3.2762,4.12,6.03,23.39,95.09
2004-07-22,4.2074,2.15,3.46,22.58,90.98
2004-07-23,4.063,3.12,4.67,24.29,87.61
2004-07-24,4.1957,3.51,5.1,23.8,85.9
2004-07-25,3.5587,4.66,6.65,22.9,89.4
2004-07-26,4.1875,4.43,6.47,23.21,89.92
2004-07-27,3.7706,3.53,5.24,24.24,87.28
2004-07-28,4.5682,3.65,5.48,23.76,92.05
2004-07-29,5.4127,5.13,7.29,23.69,90.69
2004-07-30,3.8126,3.65,5.37,23.95,90.08
2004-07-31,2.8162,3.86,5.7,24.32,88.55
2004-08-01,3.7082,3.87,5.59,24.45,88.86
2004-08-02,3.659,3.47,5.11,23.59,89.76
2004-08-03,5.0522,2.95,4.29,24.14,88.28
2004-08-04,3.666,3.91,5.74,24.37,90.65
2004-08-05,3.4418,4.68,6.86,23.22,92.62
2004-08-06,3.4994,3.78,5.66,24.49,85.38
2004-08-07,4.339,3.49,5.12,24.31,88.67
2004-08-08,5.1977,3.29,5.1,23.67,91.5
2004-08-09,4.5398,2.53,4.09,24.55,90.28
2004-08-10,4.1746,2.38,3.81,25.13,90.61
2004-08-11,1.9942,3.13,4.83,24.58,91.89
2004-08-12,2.8308,4.28,6.58,23.44,95.28
2004-08-13,5.0938,2.83,4.5,23.62,91.56
2004-08-14,5.0455,2.93,4.33,24.62,88.36
2004-08-15,2.1521,3.54,4.99,24.88,91.25
2004-08-16,4.2216,4.48,6.43,24.75,89.0
2004-08-17,3.2071,3.76,5.63,24.46,91.95
2004-08-18,4.8912,3.9,5.86,24.12,93.18
2004-08-19,4.7436,3.24,4.86,25.26,88.96
2004-08-20,3.0266,4.92,7.05,24.29,93.31
2004-08-21,4.3078,4.76,6.97,24.09,92.47
2004-08-22,5.0162,3.5,5.46,24.84,89.9
2004-08-23,4.3776,3.47,5.29,25.01,90.39
2004-08-24,3.7349,5.26,7.71,24.08,94.39
2004-08-25,3.4248,3.84,5.9,24.2,93.92
2004-08-26,4.6046,2.77,4.34,24.71,90.2
2004-08-27,2.8493,2.87,4.44,23.74,95.09
2004-08-28,4.7954,3.72,5.64,23.27,94.82
2004-08-29,4.8487,2.96,4.49,24.28,91.14
2004-08-30,4.0303,3.2,4.87,24.02,94.64
2004-08-31,4.2274,5.53,7.74,23.5,90.92
2004-09-01,5.1946,1.73,2.69,24.34,88.64
2004-09-02,4.963,4.23,6.31,22.99,95.56
2004-09-03,5.1994,2.46,3.69,24.05,88.9
2004-09-04,4.3116,1.02,1.74,25.27,85.81
2004-09-05,4.9351,1.5,2.12,25.82,87.22
2004-09-06,4.6764,3.66,5.27,24.66,88.47
2004-09-07,5.1125,1.92,3.06,24.49,90.53
2004-09-08,4.6332,1.27,2.05,26.08,84.33
2004-09-09,5.4343,3.75,5.45,24.07,93.27
2004-09-10,5.4605,1.13,1.71,25.39,85.41
2004-09-11,5.2517,2.47,3.54,24.92,89.83
2004-09-12,3.8878,1.4,2.37,25.59,86.46
2004-09-13,3.3638,2.9,4.43,25.17,90.15
2004-09-14,4.613,2.68,4.28,24.58,89.26
2004-09-15,3.6658,2.22,3.65,25.45,86.65
2004-09-16,3.9634,4.1,5.76,24.1,91.03
2004-09-17,5.1408,0.67,1.07,25.92,83.6
2004-09-18,3.6888,2.33,3.64,25.47,88.26
2004-09-19,5.2661,2.43,3.68,25.12,88.94
2004-09-20,5.0292,1.98,3.18,25.22,87.94
2004-09-21,4.8893,4.26,6.3,24.7,89.25
2004-09-22,3.9751,3.03,4.59,24.49,89.62
2004-09-23,5.5066,1.93,2.9,25.09,86.96
2004-09-24,5.4653,2.48,3.86,25.1,89.43
2004-09-25,4.1597,2.11,3.45,25.07,89.13
2004-09-26,4.4962,3.43,5.14,24.45,90.86
2004-09-27,5.2738,2.45,3.92,24.38,91.69
2004-09-28,4.6128,2.35,3.68,24.43,92.58
2004-09-29,5.8356,1.99,3.4,25.06,89.38
2004-09-30,4.3558,1.42,2.42,25.35,88.07
2004-10-01,3.7922,1.77,3.15,25.14,89.88
2004-10-02,5.6964,1.76,3.01,25.64,87.47
2004-10-03,5.3462,2.02,3.44,25.53,88.17
2004-10-04,5.2862,2.21,3.57,25.92,87.4
2004-10-05,3.0252,2.74,4.29,24.4,94.93
2004-10-06,3.4022,2.69,4.37,24.38,93.06
2004-10-07,5.4271,1.69,2.55,24.84,88.69
2004-10-08,5.4617,1.86,3.11,26.04,85.69
2004-10-09,5.9138,2.51,3.79,25.74,88.55
2004-10-10,4.7146,2.24,3.53,26.04,87.04
2004-10-11,4.98,1.93,3.07,26.28,87.7
2004-10-12,5.3563,1.95,2.97,25.04,90.67
2004-10-13,5.6594,1.43,2.18,26.18,85.19
2004-10-14,5.6938,1.37,2.28,25.84,87.66
2004-10-15,5.988,1.39,2.13,25.47,88.81
2004-10-16,3.4334,1.45,2.02,24.88,91.48
2004-10-17,5.0669,1.14,1.81,25.23,86.69
2004-10-18,4.225,1.19,2.09,24.57,88.94
2004-10-19,6.613,1.48,2.37,25.48,87.22
2004-10-20,4.9644,2.27,3.69,25.77,87.48
2004-10-21,5.112,2.47,3.99,25.69,88.29
2004-10-22,5.2673,2.12,3.67,24.92,91.34
2004-10-23,4.8768,1.99,3.42,24.38,94.83
2004-10-24,5.8658,1.57,2.65,24.52,87.79
2004-10-25,5.4828,1.1,1.85,25.6,86.27
2004-10-26,5.167,1.67,2.77,25.86,86.75
2004-10-27,5.2601,2.2,3.42,25.19,88.08
2004-10-28,5.4516,1.81,2.72,24.31,88.28
2004-10-29,6.173,1.29,2.33,25.07,85.28
2004-10-30,5.4211,1.44,2.46,25.12,90.43
2004-10-31,5.4012,1.62,2.75,25.28,88.09
2004-11-01,4.8684,1.65,2.8,25.13,89.55
2004-11-02,3.4154,1.41,2.4,25.31,90.04
2004-11-03,5.0954,1.52,2.34,25.43,88.8
2004-11-04,4.9639,1.56,2.6,25.45,89.24
2004-11-05,5.106,2.33,3.51,23.59,93.81
2004-11-06,5.2694,1.85,2.64,24.79,87.17
2004-11-07,5.7478,1.56,2.42,26.15,83.13
2004-11-08,4.9903,1.71,2.51,25.12,88.78
2004-11-09,4.986,1.17,1.92,25.26,87.35
2004-11-10,5.1744,1.53,2.7,24.76,90.84
2004-11-11,5.8385,1.47,2.27,25.5,79.29
2004-11-12,5.281,1.61,2.57,25.08,84.7
2004-11-13,5.5282,1.31,2.14,25.39,87.06
2004-11-14,5.2637,1.29,2.13,25.92,84.67
2004-11-15,4.0063,1.45,2.38,24.45,93.09
2004-11-16,5.6071,1.2,1.91,25.62,85.26
2004-11-17,5.4029,1.27,2.14,25.14,85.98
2004-11-18,5.4,1.33,2.1,24.83,88.43
2004-11-19,5.4876,1.4,2.08,24.78,88.31
2004-11-20,5.2051,1.34,1.98,25.48,80.72
2004-11-21,5.201,1.14,1.75,25.6,77.92
2004-11-22,5.1074,1.14,2.16,26.64,77.22
2004-11-23,5.119,1.88,3.21,25.82,85.61
2004-11-24,5.5306,1.73,2.83,25.5,85.93
2004-11-25,5.298,1.74,2.67,25.31,85.63
2004-11-26,4.5319,1.35,2.23,25.76,83.96
2004-11-27,5.3186,1.41,2.4,25.44,86.07
2004-11-28,5.0611,1.88,3.09,24.98,83.33
2004-11-29,4.8686,1.69,2.7,24.99,84.2
2004-11-30,5.1338,1.52,2.44,25.24,79.32
2004-12-01,4.7635,1.49,2.52,25.7,82.03
2004-12-02,4.6481,1.43,2.35,26.11,84.67
2004-12-03,4.2823,1.51,2.76,25.9,82.72
2004-12-04,4.9308,1.46,2.45,25.48,84.57
2004-12-05,5.1739,1.47,2.62,25.44,82.44
2004-12-06,5.1365,1.51,2.52,25.42,84.03
2004-12-07,5.0323,1.65,2.66,25.49,82.71
2004-12-08,3.6629,1.49,2.32,25.46,83.45
2004-12-09,4.3733,1.1,1.91,25.76,84.59
2004-12-10,5.0002,1.86,3.1,25.78,84.88
2004-12-11,4.7162,1.61,2.78,25.48,82.33
2004-12-12,4.2763,1.76,2.67,25.5,86.13
2004-12-13,1.5216,1.74,2.61,24.91,82.34
2004-12-14,3.9365,1.64,2.61,24.42,77.06
2004-12-15,5.0717,1.66,2.73,24.45,76.63
2004-12-16,4.452,1.39,2.34,24.61,76.32
2004-12-17,4.7508,1.88,2.92,25.21,71.78
2004-12-18,5.1348,1.34,2.38,25.31,78.5
2004-12-19,4.9157,1.7,2.8,25.81,83.49
2004-12-20,4.956,1.79,2.99,25.78,85.43
2004-12-21,5.1475,1.74,2.96,25.72,84.22
2004-12-22,4.6255,1.67,2.91,25.74,84.6
2004-12-23,5.0868,1.51,2.47,25.85,83.11
2004-12-24,4.951,1.67,2.75,25.53,83.69
2004-12-25,5.3126,1.86,3.17,25.77,81.76
2004-12-26,4.8355,2.16,3.41,25.77,84.64
2004-12-27,4.3663,1.38,2.37,25.64,80.43
2004-12-28,3.8669,1.29,2.15,25.88,80.57
2004-12-29,5.4264,2.07,3.36,25.91,79.37
2004-12-30,5.0374,2.21,3.66,25.53,83.91
2004-12-31,4.367,1.6,2.65,24.69,87.44
2005-01-01,4.4945,2.28,3.86,24.85,69.69
2005-01-02,5.4022,4.34,7.12,23.9,47.3
2005-01-03,5.5219,2.89,4.72,24.31,47.64
2005-01-04,5.5567,2.36,3.67,24.26,51.8
2005-01-05,5.0066,1.51,2.34,23.65,69.66
2005-01-06,4.7789,1.42,2.13,24.49,62.46
2005-01-07,4.9903,3.67,6.31,24.98,47.33
2005-01-08,3.9221,5.03,8.69,24.05,39.11
2005-01-09,4.3399,2.78,4.68,23.85,40.34
2005-01-10,4.1227,2.63,4.03,23.29,45.26
2005-01-11,4.4407,3.23,5.45,23.31,42.46
2005-01-12,4.201,3.08,4.88,23.13,41.59
2005-01-13,4.1414,3.47,5.99,21.46,46.53
2005-01-14,4.2194,2.63,4.45,22.83,40.43
2005-01-15,4.4844,2.42,3.84,23.4,44.45
2005-01-16,5.2625,1.94,3.02,23.19,57.03
2005-01-17,4.7537,1.46,2.44,24.1,65.54
2005-01-18,4.4443,1.63,2.45,24.66,53.74
2005-01-19,3.995,2.76,4.2,25.15,41.92
2005-01-20,4.9426,2.67,4.13,25.1,36.2
2005-01-21,5.8284,2.4,3.7,24.49,37.06
2005-01-22,5.4787,1.75,2.69,24.57,45.24
2005-01-23,5.8577,1.76,2.77,25.35,67.98
2005-01-24,5.8546,1.93,2.95,26.23,67.19
2005-01-25,5.7422,2.1,3.11,26.29,71.24
2005-01-26,5.0059,1.71,2.8,27.32,64.93
2005-01-27,5.6645,2.1,2.95,27.22,68.14
2005-01-28,5.8781,2.0,3.04,27.21,61.96
2005-01-29,5.7994,1.86,2.64,27.54,58.63
2005-01-30,4.2499,2.2,3.14,26.92,67.07
2005-01-31,5.1943,1.77,2.51,27.92,68.97
2005-02-01,5.2704,2.42,3.47,29.47,61.61
2005-02-02,5.8817,2.13,2.89,29.23,64.27
2005-02-03,4.9663,1.84,2.52,29.05,66.31
2005-02-04,4.8936,2.22,3.27,29.04,64.7
2005-02-05,4.9829,2.47,3.48,28.34,69.08
2005-02-06,5.5109,2.45,3.29,28.53,62.22
2005-02-07,5.6282,1.45,2.04,28.78,59.59
2005-02-08,5.8908,2.32,3.06,29.59,47.33
2005-02-09,5.5404,2.07,2.98,28.74,58.88
2005-02-10,4.2876,1.94,2.97,28.51,57.78
2005-02-11,4.787,1.97,3.34,28.24,64.23
2005-02-12,5.9592,3.17,4.7,30.0,45.31
2005-02-13,3.3554,3.41,4.51,27.22,69.04
2005-02-14,3.7512,2.89,4.38,28.18,51.91
2005-02-15,3.8117,3.18,5.1,30.13,31.55
2005-02-16,4.9126,2.71,3.78,29.08,57.96
2005-02-17,5.19,2.61,3.39,29.21,62.14
2005-02-18,5.0429,2.6,3.39,29.46,57.76
2005-02-19,5.8807,1.89,2.56,29.79,56.17
2005-02-20,4.5058,2.78,3.65,29.76,57.15
2005-02-21,5.887,2.44,3.01,29.63,60.4
2005-02-22,5.6935,2.5,3.02,29.73,59.24
2005-02-23,5.2778,2.87,3.42,30.05,58.36
2005-02-24,6.1174,2.95,3.74,31.07,53.55
2005-02-25,5.977,2.67,3.45,31.08,53.95
2005-02-26,4.3824,2.47,3.48,28.34,74.11
2005-02-27,2.8956,2.32,3.34,27.16,83.94
2005-02-28,5.0078,1.23,1.79,27.61,76.62
2005-03-01,4.7974,1.56,2.37,27.46,79.98
2005-03-02,5.1994,2.96,4.14,28.97,71.76
2005-03-03,5.7499,0.97,1.41,27.86,73.91
2005-03-04,4.6298,2.56,3.99,28.83,65.53
2005-03-05,4.939,2.14,3.06,29.33,68.25
2005-03-06,5.9306,2.13,3.13,30.53,63.13
2005-03-07,5.5087,1.56,2.28,30.62,63.57
2005-03-08,5.616,2.3,3.15,30.3,64.27
2005-03-09,5.2788,3.36,4.07,27.95,72.31
2005-03-10,6.4255,2.69,3.39,28.84,66.15
2005-03-11,4.2677,3.86,4.77,26.56,75.18
2005-03-12,5.5896,3.84,5.03,27.91,67.29
2005-03-13,6.329,3.49,4.65,28.99,62.64
2005-03-14,5.2822,2.17,3.1,28.39,63.67
2005-03-15,5.9681,1.42,2.01,30.02,54.81
2005-03-16,6.2323,2.04,3.2,29.87,60.05
2005-03-17,6.2426,3.1,3.93,29.43,63.44
2005-03-18,6.373,2.64,3.35,30.34,60.85
2005-03-19,6.3209,2.51,3.28,30.73,58.73
2005-03-20,5.6803,3.08,3.73,29.9,60.71
2005-03-21,6.2395,2.94,3.82,29.86,56.47
2005-03-22,6.6197,2.26,3.22,29.71,56.45
2005-03-23,6.4562,2.78,3.74,29.91,55.45
2005-03-24,6.4877,2.99,3.94,30.35,55.65
2005-03-25,6.3818,2.93,3.71,30.19,54.41
2005-03-26,5.5721,3.46,4.18,29.33,61.9
2005-03-27,5.4034,2.62,3.31,30.35,59.71
2005-03-28,6.0874,2.55,3.13,29.32,65.71
2005-03-29,6.0463,2.12,2.98,30.3,61.49
2005-03-30,5.2522,3.21,4.01,29.19,68.32
2005-03-31,5.7432,3.31,4.19,27.91,73.29
2005-04-01,3.9497,2.65,3.64,28.09,72.15
2005-04-02,4.9001,2.99,3.93,29.91,63.54
2005-04-03,4.903,1.91,2.55,30.49,61.12
2005-04-04,5.4216,2.79,3.33,30.24,61.28
2005-04-05,5.0292,2.75,3.38,30.47,60.55
2005-04-06,5.0722,2.8,3.43,29.83,65.4
2005-04-07,4.2113,3.17,4.02,29.44,63.68
2005-04-08,4.5442,3.11,3.89,29.86,63.83
2005-04-09,5.0494,3.36,4.15,29.4,64.73
2005-04-10,4.9675,3.14,4.02,29.15,66.4
2005-04-11,3.6797,2.82,3.93,29.07,67.23
2005-04-12,4.3402,2.01,2.71,28.71,70.39
2005-04-13,5.0165,2.69,3.53,28.83,70.78
2005-04-14,5.5066,2.88,3.78,29.27,66.95
2005-04-15,6.1613,2.99,3.63,27.8,69.09
2005-04-16,3.1402,1.89,2.73,28.88,63.12
2005-04-17,6.5436,3.21,4.23,30.88,50.29
2005-04-18,6.3782,2.93,3.54,30.23,56.28
2005-04-19,3.7709,2.92,3.65,29.69,59.6
2005-04-20,6.1862,2.94,3.87,30.27,57.63
2005-04-21,5.423,3.75,4.81,28.9,64.83
2005-04-22,6.5083,3.98,4.92,28.34,65.14
2005-04-23,5.2702,1.79,2.7,30.25,48.56
2005-04-24,4.2643,2.31,3.13,28.59,63.92
2005-04-25,3.1171,1.3,1.93,28.95,62.5
2005-04-26,6.2582,2.28,3.18,29.21,60.19
2005-04-27,5.2426,1.91,2.85,28.79,66.96
2005-04-28,4.2881,2.82,3.63,29.77,63.73
2005-04-29,6.0166,3.37,4.18,30.26,62.44
2005-04-30,4.8396,3.84,4.72,29.19,66.53
2005-05-01,5.1214,3.76,4.81,28.17,70.75
2005-05-02,4.7911,3.52,4.51,29.47,64.52
2005-05-03,5.0578,4.0,4.92,29.61,64.71
2005-05-04,4.5391,3.81,4.64,29.33,64.16
2005-05-05,5.3976,3.46,4.19,29.78,61.9
2005-05-06,4.332,2.53,3.28,29.25,68.25
2005-05-07,4.4093,2.47,3.33,28.35,72.37
2005-05-08,4.7918,3.72,4.77,27.13,76.94
2005-05-09,5.0018,2.1,3.0,28.55,73.1
2005-05-10,1.5226,2.36,3.36,26.83,81.58
2005-05-11,6.0132,1.99,2.76,25.93,78.54
2005-05-12,6.0199,1.41,2.2,27.47,74.11
2005-05-13,3.9979,1.99,2.64,26.08,80.52
2005-05-14,5.4631,1.72,2.32,28.72,69.1
2005-05-15,5.7965,2.39,3.42,27.5,77.61
2005-05-16,5.3602,1.8,2.77,26.89,82.58
2005-05-17,4.2878,1.17,1.71,26.98,74.76
2005-05-18,5.4466,1.25,2.21,26.97,73.45
2005-05-19,6.7152,2.37,3.86,29.7,63.86
2005-05-20,4.5086,2.5,3.92,26.84,85.98
2005-05-21,4.7717,2.32,3.61,27.54,79.16
2005-05-22,5.5867,1.96,3.17,27.56,77.0
2005-05-23,4.9246,1.92,3.11,27.65,72.66
2005-05-24,5.3942,1.48,2.35,28.05,72.06
2005-05-25,5.01,1.74,2.57,27.57,74.53
2005-05-26,5.1415,2.18,3.18,26.6,80.85
2005-05-27,4.6236,3.16,4.63,26.23,78.88
2005-05-28,4.0949,2.55,3.42,26.66,79.67
2005-05-29,3.7714,1.81,2.57,26.65,79.13
2005-05-30,4.3522,2.79,3.62,28.37,69.63
2005-05-31,4.0915,2.62,3.43,27.92,72.54
2005-06-01,4.205,2.54,3.4,26.98,80.65
2005-06-02,4.8626,3.35,4.59,26.63,83.62
2005-06-03,3.0833,3.78,5.35,25.94,83.31
2005-06-04,2.1924,4.13,6.06,24.79,92.47
2005-06-05,4.5151,3.14,4.46,25.64,82.16
2005-06-06,4.9776,2.0,3.03,26.88,76.14
2005-06-07,4.9157,2.02,2.9,28.79,70.5
2005-06-08,4.8348,3.05,4.13,26.55,82.22
2005-06-09,4.3416,3.95,5.35,26.76,81.7
2005-06-10,4.5389,3.34,4.94,25.58,88.09
2005-06-11,5.2999,2.45,3.89,26.25,83.74
2005-06-12,4.5797,2.33,3.52,26.92,83.76
2005-06-13,2.3042,3.59,5.2,25.28,91.91
2005-06-14,4.0949,1.74,2.99,24.7,91.45
2005-06-15,4.3135,3.09,4.5,25.56,87.67
2005-06-16,3.0511,2.83,4.05,26.07,86.33
2005-06-17,5.3225,1.94,3.01,26.62,80.41
2005-06-18,4.7261,2.53,3.77,27.3,80.86
2005-06-19,4.2336,3.9,5.16,26.45,82.8
2005-06-20,3.1246,4.05,5.42,25.53,82.84
2005-06-21,3.9974,3.06,4.18,25.87,80.85
2005-06-22,4.8576,2.73,3.91,24.6,88.85
2005-06-23,4.541,2.73,4.02,26.34,79.22
2005-06-24,4.2593,3.13,4.53,25.59,87.9
2005-06-25,2.3083,2.39,3.66,24.47,88.23
2005-06-26,3.9134,2.74,4.21,24.72,89.13
2005-06-27,4.3034,3.66,5.43,24.53,89.87
2005-06-28,3.1289,3.66,5.45,24.52,88.63
2005-06-29,3.8179,2.96,4.34,24.54,86.21
2005-06-30,3.6168,3.32,4.77,24.63,86.12
2005-07-01,4.6512,3.0,4.07,25.54,83.56
2005-07-02,4.1813,4.04,5.41,25.28,84.61
2005-07-03,4.237,3.48,5.08,24.05,89.4
2005-07-04,5.4941,2.32,3.46,25.48,82.25
2005-07-05,4.1458,2.58,3.76,26.16,83.25
2005-07-06,1.9514,4.0,5.7,24.25,89.31
2005-07-07,4.609,3.15,4.35,24.24,84.68
2005-07-08,4.7146,3.51,4.83,24.88,86.02
2005-07-09,3.9859,4.2,6.2,23.5,95.08
2005-07-10,3.6986,6.51,9.09,23.22,91.78
2005-07-11,5.1055,3.19,4.84,24.83,85.53
2005-07-12,4.1486,3.38,5.05,24.68,87.93
2005-07-13,4.1801,3.94,5.85,24.01,91.58
2005-07-14,2.388,4.87,7.03,23.81,90.4
2005-07-15,4.2715,3.39,5.28,23.68,92.18
2005-07-16,5.7929,2.42,3.84,24.85,87.73
2005-07-17,5.4766,1.89,3.26,26.02,85.78
2005-07-18,2.1427,4.21,6.1,25.44,89.89
2005-07-19,3.5071,4.81,6.85,23.9,91.88
2005-07-20,3.2446,3.87,5.64,23.77,87.61
2005-07-21,4.5545,1.86,2.98,25.16,84.75
2005-07-22,5.1283,2.74,4.13,24.79,89.77
2005-07-23,4.2317,3.44,5.19,24.41,90.07
2005-07-24,4.674,3.39,4.93,25.12,88.37
2005-07-25,4.5048,3.69,5.42,24.52,88.88
2005-07-26,2.9914,3.21,4.77,23.92,94.49
2005-07-27,4.5518,3.46,5.17,24.11,88.12
2005-07-28,4.7726,2.51,3.69,25.69,84.07
2005-07-29,3.6322,3.52,5.12,25.49,86.61
2005-07-30,3.5201,3.3,4.59,25.3,86.09
2005-07-31,3.5568,4.11,5.57,25.14,82.1
2005-08-01,3.3372,4.74,6.41,24.98,84.08
2005-08-02,3.5592,4.24,5.96,23.83,88.34
2005-08-03,2.7557,3.72,5.09,25.09,83.98
2005-08-04,2.9117,3.98,5.7,24.66,85.37
2005-08-05,2.6474,3.99,5.79,23.94,89.47
2005-08-06,3.097,3.1,4.52,24.92,87.66
2005-08-07,2.9462,4.17,5.68,25.23,85.67
2005-08-08,3.8189,3.7,5.39,24.28,88.32
2005-08-09,3.2362,4.35,6.31,24.56,88.54
2005-08-10,3.8318,4.04,5.97,24.31,87.79
2005-08-11,3.7121,3.91,5.76,24.48,88.01
2005-08-12,4.445,4.57,6.65,24.43,90.62
2005-08-13,2.9909,3.58,5.35,25.26,89.3
2005-08-14,1.8984,2.93,4.41,25.24,90.48
2005-08-15,3.1349,5.15,7.48,23.67,92.47
2005-08-16,4.5329,4.25,6.3,24.07,88.56
2005-08-17,4.5871,3.27,4.96,23.56,90.76
2005-08-18,2.6743,3.56,5.34,23.12,93.99
2005-08-19,3.4133,5.33,7.63,23.01,93.1
2005-08-20,3.8357,4.19,6.15,23.58,89.87
2005-08-21,3.9758,2.89,4.58,23.19,91.43
2005-08-22,4.4302,3.71,5.41,23.47,90.64
2005-08-23,5.1845,3.95,5.75,24.25,88.89
2005-08-24,3.4872,4.03,5.93,24.01,91.56
2005-08-25,4.2269,3.35,5.02,23.69,90.58
2005-08-26,4.8806,2.32,3.45,24.91,87.54
2005-08-27,5.0647,2.91,4.42,24.57,90.23
2005-08-28,4.3104,4.44,6.37,24.77,88.96
2005-08-29,4.608,3.38,5.22,24.27,92.0
2005-08-30,3.2918,1.94,3.05,24.49,91.15
2005-08-31,3.4951,3.32,4.94,23.92,90.64
2005-09-01,5.2008,2.45,3.83,24.34,88.83
2005-09-02,4.8086,3.43,5.29,24.86,88.2
2005-09-03,4.4594,3.98,5.95,23.63,93.47
2005-09-04,4.8886,3.17,5.03,24.72,89.92
2005-09-05,5.1338,1.98,3.16,24.63,89.57
2005-09-06,3.6384,3.22,4.84,24.81,92.65
2005-09-07,4.5406,4.41,6.42,23.64,94.86
2005-09-08,3.7901,4.14,6.19,24.78,88.93
2005-09-09,4.711,1.74,2.86,24.64,90.51
2005-09-10,4.8588,2.94,4.6,25.58,87.43
2005-09-11,4.6514,2.05,3.21,25.67,88.05
2005-09-12,3.9806,4.79,6.82,24.96,91.9
2005-09-13,3.7301,4.2,6.31,24.41,93.58
2005-09-14,3.9283,2.93,4.5,24.7,90.61
2005-09-15,4.9159,2.52,4.23,24.06,95.28
2005-09-16,3.9655,2.62,4.0,24.83,91.02
2005-09-17,4.3164,3.45,5.23,24.1,93.08
2005-09-18,5.2694,1.8,2.82,24.97,87.99
2005-09-19,5.4382,1.95,3.32,26.28,86.59
2005-09-20,5.8022,2.4,3.63,26.22,87.77
2005-09-21,3.4886,4.34,6.33,24.52,92.51
2005-09-22,4.1498,3.4,5.16,23.9,92.84
2005-09-23,5.4118,2.49,3.8,24.78,87.58
2005-09-24,4.9193,2.25,3.75,25.47,89.56
2005-09-25,5.1905,3.08,4.52,25.22,89.9
2005-09-26,3.3624,3.3,5.16,23.51,93.65
2005-09-27,3.4416,2.71,4.06,24.0,92.3
2005-09-28,4.488,1.9,3.0,24.24,91.15
2005-09-29,4.3416,1.39,2.3,25.33,86.11
2005-09-30,4.8883,2.72,4.43,25.45,87.13
2005-10-01,5.1749,2.39,3.96,25.68,86.45
2005-10-02,5.1161,2.57,3.85,24.74,92.04
2005-10-03,5.4168,1.73,3.01,25.2,88.46
2005-10-04,3.5208,2.39,3.91,25.08,90.11
2005-10-05,4.4983,3.54,5.13,23.77,93.39
2005-10-06,6.012,1.53,2.52,25.39,83.35
2005-10-07,5.113,1.81,3.05,26.29,80.65
2005-10-08,5.515,2.18,3.47,25.34,90.46
2005-10-09,3.03,2.95,4.57,24.36,89.64
2005-10-10,6.1702,1.57,2.52,25.82,84.15
2005-10-11,5.9086,1.33,2.25,25.16,89.78
2005-10-12,5.7113,3.58,5.25,23.96,82.29
2005-10-13,5.5054,1.16,1.95,25.56,81.6
2005-10-14,6.3466,1.57,2.73,26.1,83.31
2005-10-15,6.0098,1.81,2.95,26.06,85.28
2005-10-16,5.2387,1.49,2.75,26.2,84.32
2005-10-17,6.0485,1.37,2.19,26.38,83.74
2005-10-18,5.5291,1.83,3.02,26.27,83.63
2005-10-19,5.4072,2.06,3.18,25.88,87.36
2005-10-20,5.579,2.84,4.4,25.04,88.1
2005-10-21,3.6854,1.34,2.33,26.15,83.19
2005-10-22,2.0724,1.68,2.66,25.58,89.63
2005-10-23,3.8479,2.89,4.69,24.84,88.99
2005-10-24,5.6064,1.46,2.54,25.5,84.45
2005-10-25,5.3998,1.55,2.67,25.76,84.73
2005-10-26,5.7331,1.56,2.75,26.07,84.94
2005-10-27,4.4213,1.56,2.62,25.82,87.12
2005-10-28,3.8254,2.39,3.93,24.23,94.1
2005-10-29,5.1653,1.56,2.72,24.95,86.97
2005-10-30,5.9258,1.63,2.51,25.53,85.89
2005-10-31,5.208,1.63,2.57,25.5,87.0
2005-11-01,4.4009,2.19,3.49,24.44,95.47
2005-11-02,5.149,1.23,2.23,25.83,81.25
2005-11-03,3.5237,1.8,3.18,25.82,85.01
2005-11-04,4.7419,1.45,2.29,25.16,88.65
2005-11-05,4.2386,1.44,2.26,24.91,87.81
2005-11-06,5.4331,2.21,3.51,25.56,81.38
2005-11-07,5.838,1.22,1.86,26.84,76.35
2005-11-08,5.7413,1.18,1.76,27.98,66.37
2005-11-09,5.7958,1.84,2.8,26.49,71.69
2005-11-10,5.6537,1.8,2.95,26.15,78.37
2005-11-11,4.9834,1.13,1.9,26.35,78.44
2005-11-12,4.7683,1.61,2.71,25.32,85.16
