date,GHI,WS10M,WS50M,T2M,RH2M
2001-01-01,3.8674,2.23,3.76,25.0,83.15
2001-01-02,4.5228,1.55,2.63,24.74,86.52
2001-01-03,2.6374,1.32,2.07,25.32,80.99
2001-01-04,5.0112,2.52,4.02,23.9,66.75
2001-01-05,5.1146,1.68,2.74,23.29,70.04
2001-01-06,5.1432,1.45,2.03,24.11,73.09
2001-01-07,4.9327,1.25,1.84,24.78,76.11
2001-01-08,4.7683,1.64,2.68,24.67,82.43
2001-01-09,4.1962,1.39,2.19,24.97,82.71
2001-01-10,4.5869,1.92,3.01,24.36,74.25
2001-01-11,4.9656,2.0,2.99,24.19,57.57
2001-01-12,5.1221,1.64,2.72,23.78,75.59
2001-01-13,5.1202,1.81,2.86,25.1,80.51
2001-01-14,5.1689,2.21,3.75,25.41,78.59
2001-01-15,4.8103,1.81,2.93,25.38,77.04
2001-01-16,5.0633,1.81,2.56,25.12,81.15
2001-01-17,5.1406,2.22,3.14,25.35,66.43
2001-01-18,4.8372,2.11,3.27,24.77,56.77
2001-01-19,5.3263,1.99,2.98,24.45,62.93
2001-01-20,5.7785,2.17,3.24,24.82,63.98
2001-01-21,5.8687,1.83,2.69,24.5,70.9
2001-01-22,5.6822,2.12,3.16,24.6,67.51
2001-01-23,5.1946,1.55,2.25,24.41,65.76
2001-01-24,5.5843,2.08,3.11,24.58,56.63
2001-01-25,5.6491,2.55,3.9,23.56,50.75
2001-01-26,5.5865,1.86,2.69,24.59,56.67
2001-01-27,5.4751,2.34,3.57,24.28,49.6
2001-01-28,5.508,2.42,3.61,23.95,46.96
2001-01-29,5.6359,1.89,2.79,24.0,56.14
2001-01-30,5.4298,1.79,2.81,24.23,68.52
2001-01-31,4.7734,1.94,3.03,24.73,71.12
2001-02-01,5.8997,1.72,2.51,25.59,66.39
2001-02-02,6.078,2.08,3.03,25.12,61.81
2001-02-03,6.0917,1.97,3.09,25.37,65.24
2001-02-04,6.0142,2.37,3.55,25.38,70.45
2001-02-05,5.083,2.6,3.62,25.53,74.16
2001-02-06,6.0055,2.03,3.08,25.88,75.15
2001-02-07,6.1538,2.74,4.22,25.82,68.67
2001-02-08,5.9796,1.95,2.89,25.85,69.44
2001-02-09,5.4679,2.0,2.97,26.19,71.47
2001-02-10,5.197,2.58,3.67,26.4,60.96
2001-02-11,5.0974,2.81,4.06,25.74,48.11
2001-02-12,5.5214,3.11,4.77,25.12,43.96
2001-02-13,5.3328,3.36,5.09,24.31,41.24
2001-02-14,5.341,3.04,4.57,23.99,39.69
2001-02-15,5.5819,3.02,4.46,23.27,44.84
2001-02-16,5.1463,1.92,2.67,24.68,50.35
2001-02-17,4.9505,1.85,3.1,25.0,54.05
2001-02-18,4.8869,1.75,2.97,26.02,61.37
2001-02-19,5.081,1.94,3.11,26.11,63.29
2001-02-20,5.5642,1.9,2.88,25.27,70.68
2001-02-21,6.126,2.68,3.77,26.67,67.15
2001-02-22,5.2872,1.59,2.34,27.67,66.43
2001-02-23,5.3969,2.87,4.1,27.97,66.74
2001-02-24,5.8418,2.77,4.02,28.31,64.63
2001-02-25,6.0372,2.98,4.11,28.32,63.65
2001-02-26,4.1765,2.54,3.75,27.84,62.05
2001-02-27,5.9347,2.29,3.48,28.16,64.07
2001-02-28,6.4152,2.9,4.24,28.96,60.45
2001-03-01,6.2628,2.68,4.04,28.8,61.34
2001-03-02,5.9969,2.76,3.82,28.89,63.65
2001-03-03,5.5949,2.2,2.9,28.09,69.55
2001-03-04,5.6114,2.78,3.74,28.46,68.33
2001-03-05,4.8866,2.7,3.65,27.91,71.5
2001-03-06,5.0011,2.8,3.75,27.53,73.01
2001-03-07,5.6345,2.71,3.66,28.74,66.38
2001-03-08,5.6525,3.09,4.35,27.32,68.5
2001-03-09,5.3078,2.74,3.91,28.53,64.79
2001-03-10,5.2615,2.53,3.47,29.15,62.58
2001-03-11,4.9404,3.08,4.09,28.91,64.14
2001-03-12,5.4161,2.62,3.52,28.79,66.6
2001-03-13,5.1017,2.65,3.48,28.99,66.76
2001-03-14,3.6365,2.37,3.17,27.28,73.28
2001-03-15,5.3906,2.67,3.4,27.47,72.3
2001-03-16,5.2022,3.25,4.31,28.34,65.87
2001-03-17,5.6988,3.28,4.29,28.39,62.05
2001-03-18,6.245,3.08,3.95,27.58,67.55
2001-03-19,5.0496,3.17,4.07,28.13,69.27
2001-03-20,4.32,2.89,3.89,27.65,71.2
2001-03-21,4.9994,2.52,3.56,28.48,66.29
2001-03-22,4.9867,3.03,4.09,28.56,65.08
2001-03-23,6.3122,2.91,4.0,27.34,72.86
2001-03-24,5.4187,2.5,3.23,28.24,70.9
2001-03-25,5.8651,2.96,4.03,27.92,69.47
2001-03-26,4.3351,2.72,3.64,25.69,75.97
2001-03-27,4.4129,2.67,3.92,27.16,68.42
2001-03-28,6.4716,3.55,5.0,27.17,66.98
2001-03-29,5.9482,3.79,4.91,28.69,62.62
2001-03-30,5.039,3.3,4.28,28.21,67.71
2001-03-31,4.2418,3.41,4.44,27.82,70.96
2001-04-01,5.442,3.51,4.52,27.03,74.19
2001-04-02,3.9158,3.61,4.6,28.01,66.9
2001-04-03,3.9763,3.16,4.32,27.43,69.92
2001-04-04,5.183,2.9,4.14,27.99,68.47
2001-04-05,5.3436,3.05,3.98,28.76,66.38
2001-04-06,3.714,2.73,3.54,26.96,76.08
2001-04-07,3.7819,1.7,2.59,27.25,71.89
2001-04-08,6.5158,2.24,3.03,29.1,66.32
2001-04-09,5.4888,2.27,3.1,28.45,72.34
2001-04-10,5.3635,2.74,3.6,29.49,66.65
2001-04-11,4.8115,2.58,3.38,28.73,71.01
2001-04-12,4.8101,1.97,3.01,27.33,78.07
2001-04-13,5.2829,2.68,3.78,27.54,76.09
2001-04-14,4.8492,1.93,2.77,27.06,76.6
2001-04-15,5.5644,3.16,4.58,26.06,80.35
2001-04-16,2.8817,2.55,3.64,26.27,74.57
2001-04-17,4.9908,2.87,3.71,27.83,69.57
2001-04-18,5.749,2.64,3.43,28.11,70.57
2001-04-19,3.2498,3.43,4.31,27.35,71.87
2001-04-20,4.7292,2.48,3.2,27.51,70.37
2001-04-21,4.9116,2.92,4.0,26.42,80.84
2001-04-22,3.6281,2.18,3.41,26.96,73.98
2001-04-23,6.2947,2.23,3.12,28.07,71.71
2001-04-24,5.5339,2.16,3.03,28.74,70.99
2001-04-25,5.0618,2.2,3.18,28.7,74.68
2001-04-26,4.7496,2.3,3.11,27.8,76.71
2001-04-27,5.034,1.21,2.02,28.32,70.57
2001-04-28,4.9277,2.48,3.47,29.26,66.44
2001-04-29,5.3866,2.78,4.14,27.64,74.01
2001-04-30,4.1558,2.22,3.28,26.74,74.9
2001-05-01,5.1038,2.28,3.0,27.56,73.03
2001-05-02,5.2318,2.33,3.05,28.21,70.85
2001-05-03,5.651,2.71,3.53,27.76,72.0
2001-05-04,4.645,2.95,4.08,28.4,62.18
2001-05-05,3.9576,1.71,2.65,27.1,69.11
2001-05-06,5.1434,1.9,2.7,27.02,74.1
2001-05-07,3.9336,1.8,2.56,27.87,73.34
2001-05-08,5.406,2.39,3.26,27.7,73.21
2001-05-09,5.9237,2.68,3.61,29.58,65.96
2001-05-10,5.9225,1.95,2.85,28.74,70.64
2001-05-11,4.9193,2.42,3.17,27.23,79.56
2001-05-12,5.7002,2.39,3.19,27.82,72.57
2001-05-13,4.663,3.06,4.14,27.87,69.13
2001-05-14,4.4388,3.26,4.45,28.56,67.18
2001-05-15,5.3134,3.68,4.64,28.88,69.52
2001-05-16,5.0966,2.82,3.44,29.01,69.46
2001-05-17,4.3469,2.61,3.32,28.55,72.73
2001-05-18,5.5039,2.26,3.3,27.74,76.3
2001-05-19,3.1337,1.96,2.93,26.69,77.87
2001-05-20,5.2639,2.83,3.55,27.7,69.56
2001-05-21,5.7576,2.35,2.98,27.94,68.7
2001-05-22,5.4655,2.54,3.26,28.43,70.04
2001-05-23,5.3186,2.05,2.8,27.81,75.93
2001-05-24,6.3816,1.66,2.63,26.28,79.74
2001-05-25,4.1143,1.78,2.68,26.14,81.35
2001-05-26,5.622,2.17,3.21,27.8,70.89
2001-05-27,5.4984,2.21,3.01,28.49,68.97
2001-05-28,4.8677,2.48,3.38,28.05,70.62
2001-05-29,5.0357,2.17,3.13,26.93,74.36
2001-05-30,1.9462,3.1,4.25,26.45,77.33
2001-05-31,5.6654,2.57,3.4,27.18,70.86
2001-06-01,4.4918,2.58,3.18,28.03,68.15
2001-06-02,5.3928,3.75,4.62,27.41,70.41
2001-06-03,3.9482,2.58,3.33,28.1,66.17
2001-06-04,5.4677,3.03,3.95,28.93,63.43
2001-06-05,5.8226,2.62,3.54,26.57,77.9
2001-06-06,5.4146,2.35,3.58,26.71,81.07
2001-06-07,3.3948,2.6,4.0,25.03,91.01
2001-06-08,3.9926,2.8,4.4,24.18,90.0
2001-06-09,4.6488,2.63,4.04,24.89,85.81
2001-06-10,6.4968,2.16,3.22,25.93,80.89
2001-06-11,5.3496,2.87,4.14,26.02,81.68
2001-06-12,4.895,3.47,5.05,25.08,87.48
2001-06-13,3.7003,2.71,4.13,24.43,87.27
2001-06-14,5.1545,1.68,2.55,26.29,77.48
2001-06-15,2.6359,2.59,3.9,25.13,87.43
2001-06-16,3.9715,3.41,5.04,25.14,86.39
2001-06-17,5.1182,2.53,3.75,26.15,78.24
2001-06-18,4.4016,2.6,3.46,26.07,78.91
2001-06-19,3.8983,3.39,4.52,25.74,78.98
2001-06-20,4.2679,2.89,4.08,25.59,82.94
2001-06-21,3.8227,3.37,4.98,24.28,89.61
2001-06-22,4.6282,2.7,3.94,26.24,78.03
2001-06-23,4.1722,3.09,4.47,24.78,87.83
2001-06-24,2.2944,4.41,6.17,23.94,86.08
2001-06-25,2.7487,3.69,5.41,23.97,86.43
2001-06-26,5.6726,2.37,3.56,25.21,83.85
2001-06-27,4.0538,3.44,4.96,25.07,86.13
2001-06-28,3.7339,3.08,4.76,24.38,88.8
2001-06-29,4.6402,2.19,3.28,24.71,88.53
2001-06-30,4.2182,3.08,4.6,23.71,92.18
2001-07-01,4.5511,3.02,4.16,25.3,82.76
2001-07-02,4.8979,2.9,4.07,24.98,84.3
2001-07-03,4.1866,2.56,3.7,24.2,88.46
2001-07-04,3.0574,3.0,4.6,24.42,87.58
2001-07-05,4.0884,2.84,4.23,24.89,85.56
2001-07-06,4.3975,2.93,4.29,25.02,84.24
2001-07-07,3.8167,3.34,4.95,24.83,83.07
2001-07-08,3.953,2.49,3.62,25.19,83.12
2001-07-09,4.5946,2.12,3.25,24.68,88.52
2001-07-10,4.6517,3.04,4.58,24.09,91.02
2001-07-11,4.1748,3.63,5.29,24.9,87.03
2001-07-12,2.8706,3.08,4.69,23.5,92.3
2001-07-13,5.3878,2.63,3.99,24.0,86.99
2001-07-14,4.2276,3.27,4.93,24.55,84.35
2001-07-15,3.6864,2.69,4.29,25.05,84.84
2001-07-16,4.6853,3.59,5.11,24.8,85.89
2001-07-17,3.715,3.38,5.1,23.67,89.73
2001-07-18,4.1818,2.64,4.07,24.22,82.42
2001-07-19,3.906,2.87,4.19,23.83,85.53
2001-07-20,4.6133,3.4,4.92,23.84,86.82
2001-07-21,3.515,3.61,5.26,23.66,88.95
2001-07-22,3.6617,3.53,5.16,23.94,86.46
2001-07-23,2.9386,3.15,4.58,24.22,86.66
2001-07-24,3.102,4.25,6.08,23.16,89.61
2001-07-25,4.0282,3.43,5.08,23.21,87.22
2001-07-26,3.9516,3.43,4.8,23.57,82.19
2001-07-27,4.3841,3.68,5.36,23.88,81.96
2001-07-28,3.6974,2.93,4.21,24.7,77.61
2001-07-29,3.2465,3.31,4.52,24.63,80.17
2001-07-30,2.6174,4.22,6.0,23.17,89.33
2001-07-31,3.6334,4.37,6.41,23.05,84.39
2001-08-01,4.4299,2.54,3.79,23.8,84.69
2001-08-02,4.1722,3.3,4.95,22.9,91.4
2001-08-03,3.1135,4.09,6.19,22.2,94.02
2001-08-04,3.4046,3.7,5.57,23.57,86.88
2001-08-05,4.1844,2.75,4.13,23.99,86.71
2001-08-06,4.1611,3.0,4.39,23.79,87.49
2001-08-07,3.695,3.88,5.88,23.08,91.72
2001-08-08,2.4077,3.87,5.7,23.55,88.2
2001-08-09,3.6096,4.04,6.11,23.89,87.8
2001-08-10,3.1138,3.15,4.93,23.32,86.97
2001-08-11,3.8779,2.62,4.1,24.16,84.53
2001-08-12,3.5609,3.15,4.92,22.72,90.99
2001-08-13,2.8666,3.73,5.54,23.02,91.4
2001-08-14,3.8993,4.36,6.34,23.52,88.64
2001-08-15,4.0435,3.08,4.7,23.9,87.98
2001-08-16,3.3545,2.93,4.6,23.41,91.6
2001-08-17,3.4814,3.52,5.26,23.47,90.36
2001-08-18,4.3891,2.94,4.47,24.04,88.64
2001-08-19,4.7126,3.08,4.63,24.98,86.85
2001-08-20,3.7529,3.85,5.48,24.79,87.31
2001-08-21,4.1261,3.43,4.89,24.04,89.96
2001-08-22,3.3204,3.1,4.96,23.25,94.46
2001-08-23,4.1153,3.2,4.81,24.28,89.23
2001-08-24,4.0795,3.26,5.02,24.27,89.12
2001-08-25,1.8386,3.97,6.08,23.99,91.86
2001-08-26,4.7208,2.5,4.21,24.09,89.98
2001-08-27,5.0945,2.45,3.64,25.35,85.01
2001-08-28,2.4869,3.1,4.75,24.92,86.3
2001-08-29,2.9508,4.19,6.2,23.59,94.7
2001-08-30,3.941,3.84,5.79,24.28,89.19
2001-08-31,3.6278,2.86,4.3,24.35,89.24
2001-09-01,4.1081,3.18,4.7,24.61,90.29
2001-09-02,3.5054,4.59,6.65,23.23,91.08
2001-09-03,3.8419,3.63,5.4,23.65,89.62
2001-09-04,3.419,3.09,4.9,23.03,92.22
2001-09-05,4.1983,2.74,4.4,22.76,93.23
2001-09-06,3.6797,3.11,4.53,23.47,88.56
2001-09-07,2.9849,3.4,4.99,22.8,89.42
2001-09-08,3.6514,2.83,4.34,24.07,86.48
2001-09-09,4.861,1.93,3.09,25.1,85.48
2001-09-10,4.6709,2.04,3.43,23.96,90.5
2001-09-11,4.4136,1.56,2.78,24.67,86.72
2001-09-12,5.4706,1.5,2.43,25.84,83.18
2001-09-13,4.9267,2.5,3.91,25.29,87.49
2001-09-14,5.3263,2.58,4.14,24.65,87.44
2001-09-15,5.2862,2.42,3.97,24.01,89.04
2001-09-16,3.4294,2.49,3.82,24.4,87.89
2001-09-17,4.7148,2.8,4.37,23.65,91.34
2001-09-18,4.7935,2.52,3.97,23.9,89.43
2001-09-19,4.4995,3.02,4.52,23.76,88.48
2001-09-20,4.1815,2.63,3.97,24.18,86.76
2001-09-21,5.8075,2.85,4.49,24.88,83.89
2001-09-22,4.8557,2.31,3.38,24.72,86.02
2001-09-23,3.7766,2.94,4.44,23.57,90.37
2001-09-24,4.1719,3.07,4.82,23.64,89.39
2001-09-25,4.3207,1.82,2.74,25.34,82.63
2001-09-26,3.5256,2.25,3.67,24.74,86.39
2001-09-27,5.1521,2.38,3.79,25.14,83.79
2001-09-28,4.5742,1.78,3.01,25.69,84.5
2001-09-29,5.009,2.62,4.16,25.64,84.84
2001-09-30,3.6797,3.13,4.67,24.43,89.74
2001-10-01,4.7299,1.79,2.78,25.15,85.99
2001-10-02,5.4794,1.89,3.22,25.65,86.23
2001-10-03,4.151,2.59,4.24,24.33,91.23
2001-10-04,4.8698,2.86,4.49,23.93,92.1
2001-10-05,4.746,2.6,4.1,23.58,92.49
2001-10-06,5.5457,1.27,1.98,25.81,83.58
2001-10-07,5.6587,2.44,3.57,26.02,84.38
2001-10-08,5.0383,1.86,3.19,26.26,82.42
2001-10-09,3.7409,2.54,3.75,25.27,87.24
2001-10-10,4.8017,2.37,3.75,25.46,84.97
2001-10-11,5.1602,1.78,2.78,26.18,82.18
2001-10-12,5.3918,1.76,2.72,26.64,80.28
2001-10-13,5.4053,2.22,3.32,26.15,82.41
2001-10-14,5.0863,1.82,2.89,26.38,80.05
2001-10-15,5.2183,1.99,3.14,26.8,78.7
2001-10-16,4.5722,1.72,2.82,26.08,80.19
2001-10-17,5.2598,2.88,4.26,27.02,77.3
2001-10-18,4.8737,2.11,3.25,26.59,80.49
2001-10-19,5.231,2.51,3.73,26.68,81.96
2001-10-20,5.1142,2.3,3.45,26.62,83.24
2001-10-21,4.9937,2.12,3.47,25.54,87.83
2001-10-22,4.4866,2.03,3.3,25.27,88.8
2001-10-23,3.9686,1.87,2.85,24.58,89.53
2001-10-24,5.1134,1.1,1.91,25.22,85.12
2001-10-25,4.2862,1.92,3.13,25.12,87.41
2001-10-26,4.9399,1.55,2.55,24.75,83.09
2001-10-27,2.7554,2.1,3.14,25.64,80.98
2001-10-28,4.8149,1.68,2.75,25.99,79.87
2001-10-29,4.8509,1.86,3.06,26.3,78.29
2001-10-30,4.0231,1.59,2.74,26.32,77.93
2001-10-31,2.3942,2.22,3.5,26.18,79.83
2001-11-01,4.5953,2.34,3.7,26.21,79.58
2001-11-02,4.818,1.82,2.85,26.33,78.57
2001-11-03,4.5768,2.41,3.76,27.35,72.01
2001-11-04,4.2542,1.99,3.17,26.58,76.73
2001-11-05,3.451,1.87,2.9,27.15,73.23
2001-11-06,3.8986,1.87,2.88,27.19,73.86
2001-11-07,4.519,2.0,2.99,27.62,71.43
2001-11-08,4.591,2.11,3.18,26.57,75.73
2001-11-09,4.3483,2.02,2.86,27.0,74.46
2001-11-10,4.9246,2.3,3.43,27.52,71.46
2001-11-11,3.1872,2.54,3.5,27.39,72.83
2001-11-12,3.4627,2.27,3.1,27.07,73.13
2001-11-13,3.8806,2.37,3.33,26.23,75.92
2001-11-14,4.7777,2.21,3.1,27.3,72.38
2001-11-15,3.6098,1.83,2.96,27.39,71.57
2001-11-16,4.5502,1.91,2.95,27.76,70.67
2001-11-17,4.6442,2.0,2.96,27.82,70.71
2001-11-18,3.293,2.1,3.26,27.41,71.5
2001-11-19,4.7362,2.07,3.0,28.1,67.59
2001-11-20,2.6345,1.65,2.69,27.14,72.09
2001-11-21,3.1762,1.92,2.91,25.92,78.44
2001-11-22,3.4658,1.42,2.12,25.51,83.1
2001-11-23,3.948,1.82,3.04,24.47,85.88
2001-11-24,4.2461,1.86,2.77,25.32,80.43
2001-11-25,3.8347,1.74,2.8,25.49,83.26
2001-11-26,2.6738,1.62,2.69,24.53,86.2
2001-11-27,4.2468,2.09,3.17,25.91,78.37
2001-11-28,4.3654,2.01,3.41,26.84,72.27
2001-11-29,2.8334,1.92,3.21,26.37,76.0
2001-11-30,3.666,2.19,3.3,26.4,74.34
2001-12-01,4.0778,1.86,3.0,25.84,71.4
2001-12-02,5.3522,2.11,3.57,26.18,62.8
2001-12-03,4.6382,2.09,3.49,26.63,65.03
2001-12-04,5.0011,2.22,3.51,26.96,69.45
2001-12-05,2.4605,1.71,2.85,27.05,69.91
2001-12-06,5.3285,2.07,3.19,26.38,68.54
2001-12-07,4.4818,2.09,3.42,27.02,66.33
2001-12-08,4.1592,2.07,3.48,27.24,64.87
2001-12-09,4.6193,2.24,3.73,27.5,63.98
2001-12-10,3.8782,1.73,2.97,27.07,66.54
2001-12-11,2.6938,2.36,3.73,24.74,68.53
2001-12-12,3.7603,3.16,4.91,26.09,45.98
2001-12-13,5.8063,3.16,4.76,26.47,43.88
2001-12-14,5.6069,2.15,3.48,26.98,49.13
2001-12-15,5.0081,1.81,3.07,27.92,56.28
2001-12-16,5.2752,2.05,3.42,28.49,58.65
2001-12-17,4.5151,1.95,2.93,28.98,61.01
2001-12-18,4.7266,1.75,3.02,28.33,66.1
2001-12-19,4.254,2.39,3.38,28.79,64.94
2001-12-20,3.439,1.25,2.19,26.89,72.94
2001-12-21,3.9449,1.48,2.57,27.06,72.05
2001-12-22,4.0927,1.62,2.82,26.93,73.04
2001-12-23,4.8852,1.69,2.59,28.22,66.85
2001-12-24,4.6615,1.62,2.67,27.26,71.65
2001-12-25,4.567,1.92,3.0,27.84,68.75
2001-12-26,4.3426,1.87,3.17,28.34,66.02
2001-12-27,4.7537,2.14,3.15,29.03,64.99
2001-12-28,4.0085,2.18,3.14,28.3,67.47
2001-12-29,4.1803,1.89,2.99,28.59,63.57
2001-12-30,4.6673,1.69,2.67,28.52,64.13
2001-12-31,4.0486,1.79,2.82,26.94,73.94
2002-01-01,4.9116,1.77,2.91,26.52,74.59
2002-01-02,2.041,1.69,2.84,26.18,74.37
2002-01-03,4.8698,1.62,2.84,27.09,70.03
2002-01-04,4.9927,1.79,2.88,27.04,69.92
2002-01-05,3.353,2.08,3.21,26.0,64.08
2002-01-06,3.931,2.41,3.56,26.28,62.07
2002-01-07,4.7311,2.95,4.03,25.74,72.44
2002-01-08,2.8078,2.29,3.56,26.02,66.8
2002-01-09,4.4527,3.47,5.11,27.44,57.1
2002-01-10,1.7508,1.4,2.07,27.15,66.41
2002-01-11,2.9338,4.18,6.28,25.38,45.73
2002-01-12,5.4101,4.37,6.6,27.11,29.32
2002-01-13,5.0381,3.19,4.89,27.2,32.24
2002-01-14,4.9342,2.56,4.07,26.56,33.78
2002-01-15,4.6922,1.95,3.08,25.31,40.88
2002-01-16,4.7851,1.83,2.59,27.01,39.17
2002-01-17,4.7191,1.92,3.01,27.56,42.27
2002-01-18,4.4338,1.93,2.95,27.81,54.82
2002-01-19,4.2974,2.04,3.25,28.27,56.27
2002-01-20,5.4144,3.27,4.98,28.19,47.99
2002-01-21,5.7905,4.07,6.19,27.5,31.8
2002-01-22,5.6201,3.12,4.48,28.17,33.29
2002-01-23,5.5198,3.29,4.91,27.72,36.97
2002-01-24,5.4883,2.17,3.53,28.34,53.03
2002-01-25,5.8716,2.37,3.68,28.71,55.93
2002-01-26,5.6254,2.29,3.59,29.19,56.83
2002-01-27,5.4038,2.37,3.8,29.5,54.77
2002-01-28,4.6313,2.68,4.38,29.24,51.34
2002-01-29,4.6188,2.31,3.62,29.18,53.39
2002-01-30,3.5431,2.42,3.63,29.17,50.41
2002-01-31,4.8322,2.22,3.52,28.59,47.59
2002-02-01,4.7983,2.61,3.97,28.48,45.0
2002-02-02,4.8991,2.19,3.34,28.38,40.41
2002-02-03,5.472,1.77,2.66,28.68,39.37
2002-02-04,5.4235,2.14,3.14,29.38,51.09
2002-02-05,5.6707,2.27,3.48,29.61,51.01
2002-02-06,6.0106,2.0,3.11,29.42,51.7
2002-02-07,5.9621,2.39,3.33,29.56,52.7
2002-02-08,5.6964,2.34,3.55,30.24,49.58
2002-02-09,6.0739,2.37,3.75,29.99,44.94
2002-02-10,5.8942,2.38,3.24,29.47,48.85
2002-02-11,5.4353,2.22,3.4,28.58,48.59
2002-02-12,4.8694,2.67,4.25,29.06,50.95
2002-02-13,4.4335,1.78,2.99,29.61,51.67
2002-02-14,5.6945,2.45,3.75,30.19,50.65
2002-02-15,5.9093,3.01,4.13,29.58,55.7
2002-02-16,5.9426,3.41,4.23,30.41,55.95
2002-02-17,5.7878,3.29,4.09,29.75,58.89
2002-02-18,4.9886,2.74,3.42,29.89,60.11
2002-02-19,5.7521,2.7,3.39,28.96,61.74
2002-02-20,5.1118,3.57,4.37,30.72,57.49
2002-02-21,4.9495,3.63,4.36,30.57,57.69
2002-02-22,3.7157,3.49,4.24,30.34,57.85
2002-02-23,4.6183,3.34,4.08,30.47,58.14
2002-02-24,5.8891,3.55,4.32,31.38,53.07
2002-02-25,5.8985,2.74,3.64,29.33,59.51
2002-02-26,5.6011,3.0,3.92,30.08,55.67
2002-02-27,5.4929,2.76,3.77,29.76,54.18
2002-02-28,5.7511,2.21,3.5,27.66,62.96
2002-03-01,5.9071,3.45,4.53,28.82,62.54
2002-03-02,5.0719,2.56,3.29,28.67,63.6
2002-03-03,1.6709,3.4,4.51,26.35,72.58
2002-03-04,4.572,2.13,3.27,29.8,52.23
2002-03-05,6.0209,3.38,4.49,30.8,55.12
2002-03-06,6.2743,3.19,3.99,30.49,55.64
2002-03-07,5.7523,3.36,4.09,30.67,57.46
2002-03-08,5.9076,3.82,4.77,31.5,51.88
2002-03-09,5.4125,4.31,5.2,30.31,55.09
2002-03-10,6.1169,3.85,4.92,30.09,57.2
2002-03-11,6.6106,3.44,4.48,30.59,49.24
2002-03-12,5.4209,2.61,3.36,31.22,47.57
2002-03-13,6.5208,3.15,3.84,30.92,54.27
2002-03-14,4.4393,3.53,4.23,28.05,70.02
2002-03-15,5.9616,2.89,3.54,29.48,59.72
2002-03-16,5.1514,3.69,4.49,29.56,58.67
2002-03-17,4.789,3.54,4.41,28.29,64.88
2002-03-18,5.2886,2.46,3.21,30.04,57.45
2002-03-19,5.2327,3.04,3.72,30.8,54.94
2002-03-20,5.5752,2.81,3.56,30.77,55.13
2002-03-21,6.0718,2.95,3.72,31.9,53.51
2002-03-22,5.539,3.45,4.17,30.61,56.08
2002-03-23,4.9788,3.64,4.32,29.48,61.58
2002-03-24,3.8851,3.19,3.83,26.59,70.0
2002-03-25,4.0346,2.42,3.24,29.3,54.47
2002-03-26,5.7629,3.66,4.56,28.96,59.57
2002-03-27,6.1166,2.84,3.48,29.74,56.12
2002-03-28,6.0434,3.42,4.14,30.96,54.47
2002-03-29,5.0885,3.09,3.76,30.51,54.85
2002-03-30,5.4468,2.78,3.42,30.29,55.43
2002-03-31,6.1728,2.81,3.66,30.49,52.7
2002-04-01,6.8839,3.22,4.16,31.99,46.58
2002-04-02,5.3873,3.05,3.76,31.53,49.73
2002-04-03,5.5034,3.28,3.89,31.22,56.92
2002-04-04,4.2247,3.57,4.25,29.79,62.32
2002-04-05,4.8883,3.55,4.24,29.69,61.73
2002-04-06,3.0614,2.97,3.64,30.33,56.85
2002-04-07,4.968,3.29,3.94,29.87,55.93
2002-04-08,2.7672,2.51,3.07,28.35,56.51
2002-04-09,5.6095,2.88,3.44,30.19,52.6
2002-04-10,6.6041,2.83,3.62,31.64,45.52
2002-04-11,6.1037,3.81,4.77,31.02,45.38
2002-04-12,5.4588,3.1,3.85,30.92,47.66
2002-04-13,6.33,3.71,4.55,31.07,43.71
2002-04-14,3.3557,3.31,4.31,28.42,62.24
2002-04-15,6.8054,3.2,4.35,26.04,74.02
2002-04-16,3.3348,2.34,3.38,25.31,71.65
2002-04-17,6.8789,2.33,3.28,27.43,60.49
2002-04-18,6.989,2.8,3.88,28.46,57.11
2002-04-19,5.2997,2.7,3.72,28.27,61.06
2002-04-20,5.6458,2.62,3.51,27.98,63.35
2002-04-21,5.999,2.45,3.51,29.68,59.85
2002-04-22,6.1939,1.81,2.74,29.63,63.32
2002-04-23,6.6425,2.62,3.58,30.39,61.38
2002-04-24,5.4732,3.31,4.29,29.78,64.43
2002-04-25,4.6927,2.07,2.65,28.72,67.41
2002-04-26,4.021,3.15,4.05,28.27,67.55
2002-04-27,5.771,3.39,4.54,27.96,67.48
2002-04-28,5.8378,2.9,4.27,28.93,61.73
2002-04-29,5.5387,3.24,4.41,30.01,56.93
2002-04-30,5.8858,3.75,4.67,29.81,62.24
2002-05-01,5.4629,3.72,4.66,30.04,59.56
2002-05-02,4.7758,3.78,4.67,29.77,60.67
2002-05-03,4.6733,2.91,3.72,29.01,62.28
2002-05-04,5.6496,2.68,3.36,30.01,58.86
2002-05-05,5.4338,2.03,2.77,29.23,60.81
2002-05-06,5.5574,2.03,2.53,27.93,64.49
2002-05-07,5.0242,3.03,3.68,28.43,66.49
2002-05-08,4.9277,2.73,3.37,28.86,65.55
2002-05-09,4.975,1.83,2.43,29.33,63.45
2002-05-10,6.4109,2.62,3.45,30.96,58.44
2002-05-11,5.2418,2.9,3.52,29.89,65.01
2002-05-12,5.4146,2.84,3.75,28.13,69.85
2002-05-13,5.3496,3.09,4.17,30.73,62.0
2002-05-14,4.6452,3.19,3.75,30.39,61.61
2002-05-15,3.293,3.13,3.77,29.95,62.83
2002-05-16,5.3611,2.7,3.53,30.77,61.73
