date,GHI,WS10M,WS50M,T2M,RH2M
2001-01-01,3.8674,2.13,3.54,25.34,86.02
2001-01-02,4.5228,1.36,2.34,25.14,88.57
2001-01-03,2.6374,1.49,2.45,25.29,86.13
2001-01-04,5.0112,2.17,3.51,24.64,70.75
2001-01-05,5.1146,1.62,2.59,24.01,76.98
2001-01-06,5.1432,1.32,2.09,24.97,81.39
2001-01-07,4.9327,1.26,2.01,25.23,81.7
2001-01-08,4.7683,1.59,2.7,24.97,85.43
2001-01-09,4.1962,1.41,2.3,25.49,85.25
2001-01-10,4.5869,2.12,3.44,24.08,87.44
2001-01-11,4.9656,1.87,3.03,24.05,67.33
2001-01-12,5.1221,1.73,2.95,24.02,81.29
2001-01-13,5.1202,1.75,2.93,25.24,84.52
2001-01-14,5.1689,2.26,3.63,25.22,84.16
2001-01-15,4.8103,1.63,2.72,25.5,82.07
2001-01-16,5.0633,1.81,2.79,25.47,84.54
2001-01-17,5.1406,2.14,3.21,25.57,76.28
2001-01-18,4.8372,1.83,2.85,25.23,67.38
2001-01-19,5.3263,1.8,2.96,24.89,76.12
2001-01-20,5.7785,2.02,3.25,24.99,75.58
2001-01-21,5.8687,1.65,2.61,25.01,80.01
2001-01-22,5.6822,1.77,2.89,24.93,78.01
2001-01-23,5.1946,1.47,2.01,25.01,78.33
2001-01-24,5.5843,1.87,2.84,24.77,72.03
2001-01-25,5.6491,1.96,3.18,23.78,66.82
2001-01-26,5.5865,1.67,2.53,24.55,73.59
2001-01-27,5.4751,1.9,3.0,24.75,62.23
2001-01-28,5.508,2.04,3.32,23.96,63.77
2001-01-29,5.6359,1.75,2.9,24.1,69.66
2001-01-30,5.4298,1.77,2.88,24.44,73.17
2001-01-31,4.7734,1.79,3.07,24.83,73.93
2001-02-01,5.8997,1.61,2.59,25.44,71.63
2001-02-02,6.078,1.84,3.05,25.24,69.55
2001-02-03,6.0917,1.96,3.26,25.59,69.65
2001-02-04,6.0142,2.33,3.59,25.82,70.83
2001-02-05,5.083,2.36,3.51,26.2,70.05
2001-02-06,6.0055,1.5,2.61,26.82,71.03
2001-02-07,6.1538,2.25,3.67,27.23,67.68
2001-02-08,5.9796,1.88,3.05,26.78,68.54
2001-02-09,5.4679,1.73,2.83,26.89,68.65
2001-02-10,5.197,2.22,3.49,27.03,65.58
2001-02-11,5.0974,2.27,3.62,26.7,59.4
2001-02-12,5.5214,2.5,3.88,26.33,51.6
2001-02-13,5.3328,2.92,4.69,25.29,44.46
2001-02-14,5.341,2.85,4.58,24.89,43.57
2001-02-15,5.5819,2.43,3.92,24.7,50.85
2001-02-16,5.1463,1.81,2.79,25.39,61.09
2001-02-17,4.9505,1.86,3.0,25.95,63.32
2001-02-18,4.8869,1.79,3.13,26.54,60.98
2001-02-19,5.081,1.96,3.22,26.55,64.49
2001-02-20,5.5642,1.81,2.94,27.01,64.79
2001-02-21,6.126,2.41,3.41,27.92,62.04
2001-02-22,5.2872,1.71,2.55,27.8,65.95
2001-02-23,5.3969,2.56,3.81,28.34,64.73
2001-02-24,5.8418,2.65,3.61,28.58,65.1
2001-02-25,6.0372,2.72,3.68,28.66,64.2
2001-02-26,4.1765,2.45,3.59,27.97,66.44
2001-02-27,5.9347,2.14,3.27,28.26,67.33
2001-02-28,6.4152,2.45,3.76,29.43,62.21
2001-03-01,6.2628,2.41,3.67,29.38,61.21
2001-03-02,5.9969,2.28,3.21,29.57,60.77
2001-03-03,5.5949,1.79,2.64,28.69,66.34
2001-03-04,5.6114,2.57,3.56,28.85,66.13
2001-03-05,4.8866,2.14,2.97,28.69,68.51
2001-03-06,5.0011,2.33,3.01,28.39,69.69
2001-03-07,5.6345,2.29,3.1,29.43,64.32
2001-03-08,5.6525,2.26,3.39,27.74,68.7
2001-03-09,5.3078,2.28,3.36,29.1,64.17
2001-03-10,5.2615,2.03,2.84,29.92,60.22
2001-03-11,4.9404,2.37,3.1,29.67,62.3
2001-03-12,5.4161,2.12,2.93,29.37,65.11
2001-03-13,5.1017,2.15,2.81,29.41,66.16
2001-03-14,3.6365,2.08,2.59,28.37,69.9
2001-03-15,5.3906,2.48,3.05,28.3,70.15
2001-03-16,5.2022,2.85,3.68,28.79,64.67
2001-03-17,5.6988,2.75,3.65,28.98,59.1
2001-03-18,6.245,2.59,3.5,28.24,63.05
2001-03-19,5.0496,2.48,3.21,29.23,65.11
2001-03-20,4.32,2.18,3.05,28.33,68.65
2001-03-21,4.9994,2.56,3.33,28.83,67.26
2001-03-22,4.9867,2.43,3.24,28.54,67.29
2001-03-23,6.3122,2.16,3.12,27.98,71.0
2001-03-24,5.4187,1.97,2.58,28.63,70.31
2001-03-25,5.8651,2.58,3.45,28.33,69.08
2001-03-26,4.3351,2.28,2.99,26.44,74.71
2001-03-27,4.4129,2.32,3.21,27.39,70.17
2001-03-28,6.4716,2.92,4.09,27.25,70.59
2001-03-29,5.9482,2.96,3.96,29.18,62.51
2001-03-30,5.039,2.52,3.26,29.19,64.6
2001-03-31,4.2418,2.76,3.7,28.65,67.03
2001-04-01,5.442,3.09,3.84,27.55,73.68
2001-04-02,3.9158,2.89,3.75,28.34,67.43
2001-04-03,3.9763,2.61,3.53,27.74,70.82
2001-04-04,5.183,2.58,3.77,28.65,67.82
2001-04-05,5.3436,2.62,3.36,29.73,62.61
2001-04-06,3.714,2.69,3.3,28.59,69.29
2001-04-07,3.7819,1.61,2.47,28.19,70.04
2001-04-08,6.5158,2.09,2.99,30.01,63.81
2001-04-09,5.4888,1.63,2.52,29.57,67.02
2001-04-10,5.3635,2.1,2.9,30.83,60.75
2001-04-11,4.8115,2.35,3.02,29.66,67.71
2001-04-12,4.8101,1.59,2.51,27.91,78.63
2001-04-13,5.2829,2.3,3.28,28.38,73.06
2001-04-14,4.8492,1.77,2.36,27.65,76.2
2001-04-15,5.5644,2.75,3.88,26.15,80.73
2001-04-16,2.8817,2.0,3.04,27.38,70.15
2001-04-17,4.9908,2.32,3.03,29.62,61.88
2001-04-18,5.749,2.31,2.96,28.81,67.42
2001-04-19,3.2498,2.8,3.51,27.26,72.32
2001-04-20,4.7292,1.87,2.55,28.12,67.69
2001-04-21,4.9116,2.49,3.45,26.99,79.0
2001-04-22,3.6281,1.71,2.75,27.47,72.63
2001-04-23,6.2947,1.84,2.59,29.25,66.52
2001-04-24,5.5339,1.78,2.61,29.75,67.54
2001-04-25,5.0618,1.89,2.73,29.43,72.47
2001-04-26,4.7496,1.83,2.53,28.63,73.5
2001-04-27,5.034,1.47,2.23,28.9,69.7
2001-04-28,4.9277,2.42,3.26,29.4,68.45
2001-04-29,5.3866,2.44,3.56,28.09,73.22
2001-04-30,4.1558,1.75,2.41,27.6,73.42
2001-05-01,5.1038,1.96,2.43,28.5,69.52
2001-05-02,5.2318,2.19,2.79,29.13,68.18
2001-05-03,5.651,2.94,3.55,27.93,72.71
2001-05-04,4.645,2.63,3.68,29.45,59.48
2001-05-05,3.9576,1.48,2.32,27.79,69.3
2001-05-06,5.1434,1.55,2.28,27.8,72.75
2001-05-07,3.9336,1.73,2.53,28.3,73.04
2001-05-08,5.406,2.1,3.05,28.35,72.49
2001-05-09,5.9237,1.94,2.87,30.07,65.63
2001-05-10,5.9225,1.9,2.78,30.09,65.75
2001-05-11,4.9193,2.34,2.97,28.12,76.59
2001-05-12,5.7002,2.13,2.84,28.64,70.37
2001-05-13,4.663,2.97,3.69,28.32,69.7
2001-05-14,4.4388,2.87,3.77,29.08,66.81
2001-05-15,5.3134,3.37,4.17,29.56,68.31
2001-05-16,5.0966,2.46,3.0,29.85,66.94
2001-05-17,4.3469,2.41,2.94,28.06,77.33
2001-05-18,5.5039,2.19,3.11,28.72,74.31
2001-05-19,3.1337,1.8,2.58,27.58,74.74
2001-05-20,5.2639,2.36,3.02,27.48,71.14
2001-05-21,5.7576,2.31,3.09,28.06,69.35
2001-05-22,5.4655,2.18,2.92,28.88,69.19
2001-05-23,5.3186,1.99,2.74,27.36,79.09
2001-05-24,6.3816,1.41,2.25,26.61,79.11
2001-05-25,4.1143,1.44,2.26,26.69,80.76
2001-05-26,5.622,1.73,2.61,28.45,70.72
2001-05-27,5.4984,1.97,2.62,28.45,71.04
2001-05-28,4.8677,2.53,3.29,29.28,67.05
2001-05-29,5.0357,2.0,2.78,27.85,72.01
2001-05-30,1.9462,2.92,3.83,26.84,79.04
2001-05-31,5.6654,2.04,2.55,28.24,67.69
2001-06-01,4.4918,2.34,2.73,27.91,70.92
2001-06-02,5.3928,3.39,4.24,28.65,67.45
2001-06-03,3.9482,2.47,3.05,27.85,69.79
2001-06-04,5.4677,2.55,3.37,29.85,61.98
2001-06-05,5.8226,2.22,3.13,26.58,81.48
2001-06-06,5.4146,2.25,3.43,26.96,82.84
2001-06-07,3.3948,2.35,3.72,25.21,93.31
2001-06-08,3.9926,2.88,4.39,24.75,90.58
2001-06-09,4.6488,2.55,4.04,25.4,86.55
2001-06-10,6.4968,1.85,2.8,26.22,81.47
2001-06-11,5.3496,2.4,3.52,26.47,81.23
2001-06-12,4.895,3.07,4.63,25.53,87.31
2001-06-13,3.7003,2.38,3.76,24.83,86.91
2001-06-14,5.1545,1.72,2.33,26.97,76.8
2001-06-15,2.6359,2.33,3.51,25.62,86.98
2001-06-16,3.9715,3.28,4.88,25.85,85.71
2001-06-17,5.1182,2.63,3.8,26.98,76.54
2001-06-18,4.4016,2.58,3.36,26.73,77.28
2001-06-19,3.8983,3.31,4.53,26.21,78.46
2001-06-20,4.2679,2.82,4.07,26.26,82.22
2001-06-21,3.8227,3.15,4.63,25.7,84.89
2001-06-22,4.6282,2.18,3.05,27.02,76.19
2001-06-23,4.1722,2.76,4.14,25.41,88.43
2001-06-24,2.2944,4.17,6.1,24.09,89.09
2001-06-25,2.7487,3.18,4.86,24.56,87.17
2001-06-26,5.6726,2.26,3.37,25.43,85.33
2001-06-27,4.0538,3.19,4.69,25.46,86.88
2001-06-28,3.7339,2.71,4.3,24.61,91.72
2001-06-29,4.6402,2.18,3.28,25.12,89.7
2001-06-30,4.2182,3.03,4.61,24.26,92.98
2001-07-01,4.5511,3.12,4.57,25.62,83.59
2001-07-02,4.8979,2.73,4.07,24.96,85.65
2001-07-03,4.1866,2.48,3.58,24.91,87.17
2001-07-04,3.0574,2.88,4.39,24.92,88.17
2001-07-05,4.0884,2.84,4.12,25.86,82.95
2001-07-06,4.3975,2.6,3.95,24.95,86.75
2001-07-07,3.8167,3.05,4.71,24.81,85.9
2001-07-08,3.953,2.18,3.26,24.77,86.43
2001-07-09,4.5946,2.35,3.65,25.15,88.31
2001-07-10,4.6517,2.68,4.0,24.79,90.43
2001-07-11,4.1748,3.44,5.21,25.28,87.82
2001-07-12,2.8706,3.02,4.75,24.39,91.77
2001-07-13,5.3878,2.6,3.81,25.05,86.05
2001-07-14,4.2276,2.59,3.92,24.99,84.52
2001-07-15,3.6864,2.39,3.78,25.68,84.63
2001-07-16,4.6853,3.16,4.65,25.47,84.67
2001-07-17,3.715,3.36,5.15,24.52,88.38
2001-07-18,4.1818,2.65,4.3,24.47,82.78
2001-07-19,3.906,2.71,3.92,24.57,83.58
2001-07-20,4.6133,3.22,4.7,24.67,84.86
2001-07-21,3.515,3.5,5.11,24.3,88.53
2001-07-22,3.6617,3.37,5.11,24.67,85.49
2001-07-23,2.9386,3.16,4.65,24.81,86.34
2001-07-24,3.102,4.12,5.99,24.05,89.15
2001-07-25,4.0282,3.58,5.28,24.12,85.42
2001-07-26,3.9516,3.43,4.78,24.19,82.44
2001-07-27,4.3841,3.52,5.16,24.55,82.51
2001-07-28,3.6974,3.12,4.41,25.44,77.09
2001-07-29,3.2465,3.04,4.16,25.19,80.01
2001-07-30,2.6174,3.9,5.62,23.82,89.8
2001-07-31,3.6334,4.73,6.91,23.76,84.97
2001-08-01,4.4299,2.69,4.15,24.41,84.58
2001-08-02,4.1722,2.53,4.05,23.36,91.79
2001-08-03,3.1135,4.26,6.4,22.92,94.67
2001-08-04,3.4046,3.56,5.46,24.17,87.02
2001-08-05,4.1844,2.83,4.19,24.4,86.56
2001-08-06,4.1611,2.78,4.22,23.79,88.64
2001-08-07,3.695,3.55,5.52,23.29,92.35
2001-08-08,2.4077,3.32,5.08,23.9,88.8
2001-08-09,3.6096,3.57,5.54,24.45,87.57
2001-08-10,3.1138,3.04,4.67,24.05,86.01
2001-08-11,3.8779,2.39,3.71,24.59,84.57
2001-08-12,3.5609,2.83,4.28,23.52,89.8
2001-08-13,2.8666,3.53,5.15,23.66,90.4
2001-08-14,3.8993,3.87,5.84,24.29,88.0
2001-08-15,4.0435,2.79,4.33,24.25,88.16
2001-08-16,3.3545,2.45,4.01,24.05,90.9
2001-08-17,3.4814,3.1,4.79,23.84,90.34
2001-08-18,4.3891,2.7,4.27,24.35,88.77
2001-08-19,4.7126,2.84,4.24,25.33,86.95
2001-08-20,3.7529,3.31,4.83,25.31,86.75
2001-08-21,4.1261,3.03,4.45,24.55,90.12
2001-08-22,3.3204,2.88,4.67,23.83,94.45
2001-08-23,4.1153,2.88,4.36,24.84,89.0
2001-08-24,4.0795,2.85,4.52,24.68,89.62
2001-08-25,1.8386,3.24,5.17,24.5,91.78
2001-08-26,4.7208,2.36,3.91,24.71,88.95
2001-08-27,5.0945,2.63,3.79,25.63,85.67
2001-08-28,2.4869,2.87,4.45,25.44,85.83
2001-08-29,2.9508,3.68,5.69,24.21,94.41
2001-08-30,3.941,3.72,5.66,24.74,89.53
2001-08-31,3.6278,2.66,4.09,24.78,89.27
2001-09-01,4.1081,3.27,4.64,24.97,90.35
2001-09-02,3.5054,4.24,6.37,24.1,90.89
2001-09-03,3.8419,3.44,5.22,24.33,88.92
2001-09-04,3.419,2.62,4.37,23.58,92.15
2001-09-05,4.1983,2.52,4.13,23.65,92.77
2001-09-06,3.6797,3.06,4.65,24.21,88.22
2001-09-07,2.9849,3.26,4.97,23.03,90.51
2001-09-08,3.6514,2.74,4.25,24.48,87.02
2001-09-09,4.861,1.95,2.83,25.39,86.16
2001-09-10,4.6709,1.71,2.85,24.3,90.73
2001-09-11,4.4136,1.32,2.23,25.16,86.72
2001-09-12,5.4706,1.49,2.39,26.15,83.27
2001-09-13,4.9267,2.29,3.58,25.43,88.19
2001-09-14,5.3263,2.12,3.51,25.13,87.73
2001-09-15,5.2862,2.22,3.49,24.5,88.88
2001-09-16,3.4294,2.12,3.15,24.87,87.91
2001-09-17,4.7148,2.13,3.44,24.24,91.34
2001-09-18,4.7935,2.08,3.04,24.48,89.34
2001-09-19,4.4995,3.02,4.52,24.29,88.83
2001-09-20,4.1815,2.81,4.21,24.67,86.93
2001-09-21,5.8075,2.8,4.5,25.42,84.3
2001-09-22,4.8557,2.24,3.31,24.74,87.62
2001-09-23,3.7766,2.63,4.17,23.78,91.14
2001-09-24,4.1719,2.9,4.59,24.04,89.96
2001-09-25,4.3207,1.91,2.77,25.54,84.63
2001-09-26,3.5256,2.11,3.64,25.04,87.85
2001-09-27,5.1521,2.38,3.85,25.45,85.49
2001-09-28,4.5742,1.66,2.81,25.66,86.93
2001-09-29,5.009,2.07,3.35,26.12,85.63
2001-09-30,3.6797,3.38,5.1,25.15,89.13
2001-10-01,4.7299,1.69,2.65,25.46,87.5
2001-10-02,5.4794,1.78,3.03,25.93,87.65
2001-10-03,4.151,2.16,3.56,24.2,93.26
2001-10-04,4.8698,3.32,4.89,24.51,92.27
2001-10-05,4.746,2.56,4.06,24.14,92.31
2001-10-06,5.5457,1.24,2.06,26.0,85.25
2001-10-07,5.6587,2.32,3.46,26.18,85.61
2001-10-08,5.0383,1.72,2.99,26.45,84.64
2001-10-09,3.7409,1.96,3.04,25.73,88.31
2001-10-10,4.8017,2.39,3.93,25.72,86.92
2001-10-11,5.1602,1.99,3.2,25.99,85.61
2001-10-12,5.3918,1.55,2.51,26.73,83.04
2001-10-13,5.4053,2.13,3.13,26.23,84.72
2001-10-14,5.0863,1.62,2.57,26.55,82.55
2001-10-15,5.2183,1.81,2.86,26.79,81.1
2001-10-16,4.5722,1.55,2.67,25.93,83.1
2001-10-17,5.2598,2.57,3.75,27.15,79.38
2001-10-18,4.8737,1.97,3.02,26.76,82.35
2001-10-19,5.231,2.24,3.49,26.98,84.28
2001-10-20,5.1142,2.4,3.55,26.65,85.47
2001-10-21,4.9937,1.86,3.2,25.98,88.85
2001-10-22,4.4866,1.88,3.11,25.56,91.09
2001-10-23,3.9686,1.73,2.73,24.98,89.32
2001-10-24,5.1134,1.18,2.0,25.61,87.26
2001-10-25,4.2862,1.61,2.74,25.12,91.28
2001-10-26,4.9399,1.36,2.15,25.16,85.03
2001-10-27,2.7554,1.97,3.06,25.93,82.57
2001-10-28,4.8149,1.55,2.69,25.66,84.29
2001-10-29,4.8509,1.75,2.77,26.39,81.18
2001-10-30,4.0231,1.5,2.47,26.51,81.01
2001-10-31,2.3942,2.29,3.4,26.43,81.85
2001-11-01,4.5953,2.25,3.61,26.4,82.56
2001-11-02,4.818,1.73,2.72,26.71,81.05
2001-11-03,4.5768,2.24,3.43,27.62,75.6
2001-11-04,4.2542,1.74,2.83,26.63,79.58
2001-11-05,3.451,1.68,2.55,27.33,76.49
2001-11-06,3.8986,1.77,2.59,27.29,77.3
2001-11-07,4.519,1.6,2.35,27.64,75.12
2001-11-08,4.591,1.8,2.7,26.32,80.44
2001-11-09,4.3483,1.51,2.41,26.77,78.1
2001-11-10,4.9246,1.85,2.78,27.44,75.28
2001-11-11,3.1872,2.55,3.45,27.41,75.73
2001-11-12,3.4627,2.33,3.31,26.55,78.45
2001-11-13,3.8806,1.82,2.66,26.71,76.33
2001-11-14,4.7777,1.96,2.67,27.48,74.78
2001-11-15,3.6098,1.83,2.91,27.67,73.95
2001-11-16,4.5502,1.73,2.74,27.94,73.04
2001-11-17,4.6442,1.79,2.68,28.03,72.74
2001-11-18,3.293,1.8,2.93,27.34,75.21
2001-11-19,4.7362,1.54,2.32,27.67,73.07
2001-11-20,2.6345,1.28,2.06,27.54,75.13
2001-11-21,3.1762,1.64,2.25,26.49,81.06
2001-11-22,3.4658,1.69,2.52,25.54,85.71
2001-11-23,3.948,2.37,3.83,24.64,90.05
2001-11-24,4.2461,1.63,2.55,25.94,80.86
2001-11-25,3.8347,1.53,2.28,25.58,86.76
2001-11-26,2.6738,0.97,1.64,25.93,80.52
2001-11-27,4.2468,1.72,2.83,25.53,80.8
2001-11-28,4.3654,1.99,3.05,26.41,77.99
2001-11-29,2.8334,1.05,1.77,27.18,73.48
2001-11-30,3.666,2.16,3.28,26.46,78.18
2001-12-01,4.0778,1.59,2.62,26.13,76.28
2001-12-02,5.3522,1.83,3.07,26.86,69.28
2001-12-03,4.6382,1.67,2.93,27.34,67.84
2001-12-04,5.0011,2.11,3.18,27.72,70.34
2001-12-05,2.4605,1.52,2.36,27.49,71.23
2001-12-06,5.3285,1.68,2.65,27.58,69.27
2001-12-07,4.4818,1.83,3.17,27.9,68.26
2001-12-08,4.1592,1.75,3.07,27.98,67.68
2001-12-09,4.6193,2.01,3.12,28.29,66.93
2001-12-10,3.8782,1.63,2.61,27.29,70.25
2001-12-11,2.6938,2.02,3.43,25.88,68.04
2001-12-12,3.7603,2.72,4.56,27.11,46.37
2001-12-13,5.8063,2.72,4.12,27.34,50.63
2001-12-14,5.6069,1.37,2.34,27.75,57.56
2001-12-15,5.0081,1.39,2.47,28.24,60.89
2001-12-16,5.2752,1.93,3.14,28.57,62.83
2001-12-17,4.5151,1.55,2.41,29.39,61.82
2001-12-18,4.7266,1.5,2.69,29.11,66.2
2001-12-19,4.254,1.92,2.73,29.01,66.75
2001-12-20,3.439,1.1,1.93,27.09,75.92
2001-12-21,3.9449,1.42,2.4,27.93,72.41
2001-12-22,4.0927,1.39,2.36,27.41,75.1
2001-12-23,4.8852,1.57,2.33,28.06,73.32
2001-12-24,4.6615,1.33,2.16,27.37,75.32
2001-12-25,4.567,1.8,2.82,28.67,68.7
2001-12-26,4.3426,1.5,2.58,29.03,66.98
2001-12-27,4.7537,1.84,2.62,29.3,67.23
2001-12-28,4.0085,1.8,2.59,27.96,73.45
2001-12-29,4.1803,1.65,2.51,28.02,71.75
2001-12-30,4.6673,1.51,2.32,28.32,70.57
2001-12-31,4.0486,1.42,2.41,27.04,77.84
2002-01-01,4.9116,1.4,2.4,26.53,79.73
2002-01-02,2.041,1.58,2.54,26.44,77.27
2002-01-03,4.8698,1.68,2.83,27.38,73.42
2002-01-04,4.9927,1.67,2.84,27.29,73.76
2002-01-05,3.353,1.47,2.2,26.39,66.15
2002-01-06,3.931,1.91,3.07,26.83,64.43
2002-01-07,4.7311,2.61,3.6,26.13,73.78
2002-01-08,2.8078,2.05,3.09,25.77,73.16
2002-01-09,4.4527,2.85,4.16,27.53,63.04
2002-01-10,1.7508,1.74,2.29,27.25,69.01
2002-01-11,2.9338,3.64,5.92,26.33,43.59
2002-01-12,5.4101,2.63,4.2,28.15,32.41
2002-01-13,5.0381,2.35,3.73,28.1,36.08
2002-01-14,4.9342,1.85,3.0,27.39,45.85
2002-01-15,4.6922,1.52,2.4,25.96,52.85
2002-01-16,4.7851,1.46,2.48,27.24,55.73
2002-01-17,4.7191,1.43,2.44,28.23,57.71
2002-01-18,4.4338,1.82,2.67,28.42,60.66
2002-01-19,4.2974,1.99,2.91,28.76,60.0
2002-01-20,5.4144,2.61,4.09,28.79,54.45
2002-01-21,5.7905,3.48,5.24,28.69,43.6
2002-01-22,5.6201,2.55,3.97,28.71,45.89
2002-01-23,5.5198,2.7,3.96,28.77,48.19
2002-01-24,5.4883,2.02,3.33,28.96,54.21
2002-01-25,5.8716,2.25,3.28,29.4,57.68
2002-01-26,5.6254,2.16,3.18,29.81,56.86
2002-01-27,5.4038,2.32,3.26,29.9,56.23
2002-01-28,4.6313,2.5,3.82,29.93,53.56
2002-01-29,4.6188,1.85,3.01,29.95,57.05
2002-01-30,3.5431,2.12,3.05,29.93,54.43
2002-01-31,4.8322,1.84,3.04,29.32,53.3
2002-02-01,4.7983,2.56,3.81,29.3,55.16
2002-02-02,4.8991,1.79,2.95,28.77,52.15
2002-02-03,5.472,1.17,2.06,29.51,50.33
2002-02-04,5.4235,2.12,2.9,29.7,54.78
2002-02-05,5.6707,2.28,3.19,29.91,54.71
2002-02-06,6.0106,1.92,2.76,29.79,53.41
2002-02-07,5.9621,2.33,2.9,30.01,53.25
2002-02-08,5.6964,2.33,3.21,30.07,52.96
2002-02-09,6.0739,1.92,2.95,30.18,48.47
2002-02-10,5.8942,2.31,2.88,28.83,54.64
2002-02-11,5.4353,2.28,3.3,28.15,56.38
2002-02-12,4.8694,2.38,3.7,29.45,54.97
2002-02-13,4.4335,1.89,3.05,29.94,54.89
2002-02-14,5.6945,2.55,3.67,30.52,52.37
2002-02-15,5.9093,2.73,3.56,29.89,57.0
2002-02-16,5.9426,3.11,3.7,30.63,56.93
2002-02-17,5.7878,2.8,3.36,30.34,59.4
2002-02-18,4.9886,2.6,3.2,29.9,61.13
2002-02-19,5.7521,2.11,2.69,29.18,62.43
2002-02-20,5.1118,3.53,4.27,30.58,60.05
2002-02-21,4.9495,3.27,3.9,30.65,59.65
2002-02-22,3.7157,3.07,3.67,30.48,60.76
2002-02-23,4.6183,2.89,3.48,30.52,61.03
2002-02-24,5.8891,3.14,3.71,31.4,55.41
2002-02-25,5.8985,2.28,2.98,29.78,59.71
2002-02-26,5.6011,2.6,3.26,29.61,61.62
2002-02-27,5.4929,2.56,3.36,29.67,59.0
2002-02-28,5.7511,1.96,2.93,28.28,63.76
2002-03-01,5.9071,3.07,3.97,29.53,60.6
2002-03-02,5.0719,2.36,2.98,29.52,62.78
2002-03-03,1.6709,3.57,4.46,27.39,70.11
2002-03-04,4.572,2.15,3.09,29.98,56.92
2002-03-05,6.0209,2.87,3.68,31.29,54.96
2002-03-06,6.2743,2.93,3.54,31.1,54.35
2002-03-07,5.7523,3.16,3.81,31.12,56.81
2002-03-08,5.9076,3.71,4.41,31.34,53.97
2002-03-09,5.4125,3.63,4.28,30.66,58.02
2002-03-10,6.1169,3.68,4.49,30.37,58.48
2002-03-11,6.6106,3.09,3.9,30.76,51.16
2002-03-12,5.4209,2.34,2.99,31.54,46.38
2002-03-13,6.5208,3.03,3.62,31.52,54.08
2002-03-14,4.4393,3.59,4.31,27.79,72.33
2002-03-15,5.9616,2.56,3.05,29.94,58.87
2002-03-16,5.1514,3.3,3.98,29.23,61.42
2002-03-17,4.789,3.21,3.8,29.09,64.36
2002-03-18,5.2886,2.71,3.23,30.03,60.46
2002-03-19,5.2327,2.8,3.28,30.89,56.86
2002-03-20,5.5752,2.64,3.25,30.86,56.67
2002-03-21,6.0718,2.96,3.46,31.85,55.52
2002-03-22,5.539,3.21,3.75,30.85,57.61
2002-03-23,4.9788,3.25,3.81,29.66,63.92
2002-03-24,3.8851,2.43,2.84,26.96,70.57
2002-03-25,4.0346,2.23,2.72,29.38,57.05
2002-03-26,5.7629,3.66,4.48,29.0,60.76
2002-03-27,6.1166,2.82,3.3,30.23,54.62
2002-03-28,6.0434,3.19,3.73,31.51,51.99
2002-03-29,5.0885,2.85,3.43,30.72,54.36
2002-03-30,5.4468,2.55,3.07,30.38,55.41
2002-03-31,6.1728,2.64,3.28,31.43,50.45
2002-04-01,6.8839,3.14,3.81,32.2,45.56
2002-04-02,5.3873,2.89,3.45,31.66,49.59
2002-04-03,5.5034,3.12,3.64,31.37,57.57
2002-04-04,4.2247,3.24,3.81,30.01,63.58
2002-04-05,4.8883,3.18,3.76,29.98,61.45
2002-04-06,3.0614,2.99,3.57,30.55,57.69
2002-04-07,4.968,3.1,3.59,30.32,54.62
2002-04-08,2.7672,2.39,2.82,28.92,54.65
2002-04-09,5.6095,2.63,3.08,30.88,50.16
2002-04-10,6.6041,3.06,3.81,31.8,45.43
2002-04-11,6.1037,3.68,4.56,30.97,47.07
2002-04-12,5.4588,3.11,3.71,31.07,48.72
2002-04-13,6.33,3.59,4.26,31.09,45.87
2002-04-14,3.3557,3.37,4.1,29.53,56.92
2002-04-15,6.8054,3.18,4.07,27.23,68.4
2002-04-16,3.3348,2.13,2.87,26.49,66.58
2002-04-17,6.8789,2.38,3.1,28.88,55.15
2002-04-18,6.989,2.68,3.36,29.03,54.49
2002-04-19,5.2997,2.73,3.42,29.02,58.93
2002-04-20,5.6458,2.79,3.45,28.88,60.03
2002-04-21,5.999,2.35,3.05,30.47,57.59
2002-04-22,6.1939,1.77,2.48,30.54,60.34
2002-04-23,6.6425,2.95,3.7,31.35,58.5
2002-04-24,5.4732,3.43,4.16,30.89,59.78
2002-04-25,4.6927,1.84,2.08,29.79,62.77
2002-04-26,4.021,2.95,3.54,29.49,61.87
2002-04-27,5.771,2.96,3.81,28.97,63.96
2002-04-28,5.8378,2.94,3.88,30.28,57.06
2002-04-29,5.5387,3.11,3.93,30.75,54.19
2002-04-30,5.8858,3.48,4.19,30.06,62.54
2002-05-01,5.4629,3.45,4.14,30.37,60.19
2002-05-02,4.7758,3.42,4.08,30.1,60.61
2002-05-03,4.6733,2.94,3.52,29.82,59.78
2002-05-04,5.6496,2.72,3.28,30.65,56.3
2002-05-05,5.4338,2.11,2.57,29.06,62.48
2002-05-06,5.5574,2.23,2.73,28.48,61.7
2002-05-07,5.0242,2.83,3.38,28.71,66.93
2002-05-08,4.9277,2.58,3.1,29.85,63.47
2002-05-09,4.975,1.77,2.25,30.0,62.77
2002-05-10,6.4109,2.39,2.94,31.27,59.16
2002-05-11,5.2418,2.71,3.18,30.36,64.6
2002-05-12,5.4146,3.06,3.75,29.32,68.15
2002-05-13,5.3496,2.97,3.77,31.24,60.97
2002-05-14,4.6452,3.29,3.78,30.86,58.43
2002-05-15,3.293,2.79,3.2,29.47,65.57
2002-05-16,5.3611,2.71,3.36,31.04,63.13
